mgi_symbol	ensembl_gene_id	hgnc_symbol
Folh1	ENSG00000086205	FOLH1
Folr1	ENSG00000110195	FOLR1
Folr2	ENSG00000165457	FOLR2
Fos	ENSG00000170345	FOS
Fosb	ENSG00000125740	FOSB
Fosl1	ENSG00000175592	FOSL1
Fosl2	ENSG00000075426	FOSL2
Foxa1	ENSG00000129514	FOXA1
Foxa2	ENSG00000125798	FOXA2
Foxa3	ENSG00000170608	FOXA3
Foxb1	ENSG00000171956	FOXB1
Foxb2	ENSG00000204612	FOXB2
Foxc1	ENSG00000054598	FOXC1
Foxc2	ENSG00000176692	FOXC2
Foxd1	ENSG00000251493	FOXD1
Foxd2	ENSG00000186564	FOXD2
Foxd3	ENSG00000187140	FOXD3
Foxd4	ENSG00000170122	FOXD4
Foxe1	ENSG00000178919	FOXE1
Foxe3	ENSG00000186790	FOXE3
Foxf1	ENSG00000103241	FOXF1
Foxf2	ENSG00000137273	FOXF2
Foxg1	ENSG00000176165	FOXG1
Foxh1	ENSG00000160973	FOXH1
Foxi1	ENSG00000168269	FOXI1
Foxi2	ENSG00000186766	FOXI2
Foxi3	ENSG00000214336	FOXI3
Foxj1	ENSG00000129654	FOXJ1
Foxj2	ENSG00000065970	FOXJ2
Foxj3	ENSG00000198815	FOXJ3
Foxk1	ENSG00000164916	FOXK1
Foxk2	ENSG00000141568	FOXK2
Foxl1	ENSG00000176678	FOXL1
Foxl2	ENSG00000183770	FOXL2
Foxn1	ENSG00000109101	FOXN1
Foxn2	ENSG00000170802	FOXN2
Foxn3	ENSG00000053254	FOXN3
Foxn4	ENSG00000139445	FOXN4
Foxo1	ENSG00000150907	FOXO1
Foxo3	ENSG00000118689	FOXO3
Foxo4	ENSG00000184481	FOXO4
Foxo6	ENSG00000204060	FOXO6
Foxp1	ENSG00000114861	FOXP1
Foxp2	ENSG00000128573	FOXP2
Foxp3	ENSG00000049768	FOXP3
Foxp4	ENSG00000137166	FOXP4
Foxq1	ENSG00000164379	FOXQ1
Foxr1	ENSG00000176302	FOXR1
Foxr2	ENSG00000189299	FOXR2
Foxred1	ENSG00000110074	FOXRED1
Foxred2	ENSG00000100350	FOXRED2
Foxs1	ENSG00000179772	FOXS1
Fpgs	ENSG00000136877	FPGS
Fpgt	ENSG00000254685	FPGT
Fpr1	ENSG00000171051	FPR1
Fra10ac1	ENSG00000148690	FRA10AC1
Fras1	ENSG00000138759	FRAS1
Frat2	ENSG00000181274	FRAT2
Frem1	ENSG00000164946	FREM1
Frem2	ENSG00000150893	FREM2
Frem3	ENSG00000183090	FREM3
Frg1	ENSG00000109536	FRG1
Frk	ENSG00000111816	FRK
Frmd3	ENSG00000172159	FRMD3
Frmd4a	ENSG00000151474	FRMD4A
Frmd6	ENSG00000139926	FRMD6
Frmd7	ENSG00000165694	FRMD7
Frmd8	ENSG00000126391	FRMD8
Frmpd1	ENSG00000070601	FRMPD1
Frmpd3	ENSG00000147234	FRMPD3
Frmpd4	ENSG00000169933	FRMPD4
Frrs1	ENSG00000156869	FRRS1
Frrs1l	ENSG00000260230	FRRS1L
Frs2	ENSG00000166225	FRS2
Frs3	ENSG00000137218	FRS3
Fry	ENSG00000073910	FRY
Fryl	ENSG00000075539	FRYL
Frzb	ENSG00000162998	FRZB
Fsbp	ENSG00000265817	FSBP
Fscb	ENSG00000189139	FSCB
Fscn1	ENSG00000075618	FSCN1
Fscn2	ENSG00000186765	FSCN2
Fscn3	ENSG00000106328	FSCN3
Fsd1	ENSG00000105255	FSD1
Fsd1l	ENSG00000106701	FSD1L
Fsd2	ENSG00000186628	FSD2
Fshb	ENSG00000131808	FSHB
Fshr	ENSG00000170820	FSHR
Fsip1	ENSG00000150667	FSIP1
Fst	ENSG00000134363	FST
Fstl1	ENSG00000163430	FSTL1
Fstl3	ENSG00000070404	FSTL3
Fstl4	ENSG00000053108	FSTL4
Fstl5	ENSG00000168843	FSTL5
Ftcd	ENSG00000160282	FTCD
Fth1	ENSG00000167996	FTH1
Ftl1	ENSG00000087086	FTL
Ftmt	ENSG00000181867	FTMT
Fto	ENSG00000140718	FTO
Ftsj1	ENSG00000068438	FTSJ1
Ftsj3	ENSG00000108592	FTSJ3
Fubp1	ENSG00000162613	FUBP1
Fubp3	ENSG00000107164	FUBP3
Fuca1	ENSG00000179163	FUCA1
Fuca2	ENSG00000001036	FUCA2
Fundc1	ENSG00000069509	FUNDC1
Fundc2	ENSG00000165775	FUNDC2
Fuom	ENSG00000148803	FUOM
Furin	ENSG00000140564	FURIN
Fus	ENSG00000089280	FUS
Fut1	ENSG00000174951	FUT1
Fut10	ENSG00000172728	FUT10
Fut11	ENSG00000196968	FUT11
Fut2	ENSG00000176920	FUT2
Fut4	ENSG00000196371	FUT4
Fut7	ENSG00000180549	FUT7
Fut8	ENSG00000033170	FUT8
Fut9	ENSG00000172461	FUT9
Fuz	ENSG00000010361	FUZ
Fxn	ENSG00000165060	FXN
Fxr1	ENSG00000114416	FXR1
Fxr2	ENSG00000129245	FXR2
Fxyd1	ENSG00000266964	FXYD1
Fxyd2	ENSG00000137731	FXYD2
Fxyd3	ENSG00000089356	FXYD3
Fxyd4	ENSG00000150201	FXYD4
Fxyd5	ENSG00000089327	FXYD5
Fxyd6	ENSG00000137726	FXYD6
Fxyd7	ENSG00000221946	FXYD7
Fyb	ENSG00000082074	FYB1
Fyco1	ENSG00000163820	FYCO1
Fyn	ENSG00000010810	FYN
Fyttd1	ENSG00000122068	FYTTD1
Fzd1	ENSG00000157240	FZD1
Fzd10	ENSG00000111432	FZD10
Fzd2	ENSG00000180340	FZD2
Fzd3	ENSG00000104290	FZD3
Fzd4	ENSG00000174804	FZD4
Fzd5	ENSG00000163251	FZD5
Fzd6	ENSG00000164930	FZD6
Fzd7	ENSG00000155760	FZD7
Fzd8	ENSG00000177283	FZD8
Fzd9	ENSG00000188763	FZD9
Fzr1	ENSG00000105325	FZR1
G0s2	ENSG00000123689	G0S2
G2e3	ENSG00000092140	G2E3
G3bp1	ENSG00000145907	G3BP1
G3bp2	ENSG00000138757	G3BP2
G6pc	ENSG00000131482	G6PC1
G6pc2	ENSG00000152254	G6PC2
G6pc3	ENSG00000141349	G6PC3
Gaa	ENSG00000171298	GAA
Gab1	ENSG00000109458	GAB1
Gab2	ENSG00000033327	GAB2
Gab3	ENSG00000160219	GAB3
Gabarap	ENSG00000170296	GABARAP
Gabarapl1	ENSG00000139112	GABARAPL1
Gabarapl2	ENSG00000034713	GABARAPL2
Gabbr1	ENSG00000204681	GABBR1
Gabbr2	ENSG00000136928	GABBR2
Gabpa	ENSG00000154727	GABPA
Gabpb1	ENSG00000104064	GABPB1
Gabpb2	ENSG00000143458	GABPB2
Gabra1	ENSG00000022355	GABRA1
Gabra2	ENSG00000151834	GABRA2
Gabra3	ENSG00000011677	GABRA3
Gabra4	ENSG00000109158	GABRA4
Gabra5	ENSG00000186297	GABRA5
Gabra6	ENSG00000145863	GABRA6
Gabrb1	ENSG00000163288	GABRB1
Gabrb2	ENSG00000145864	GABRB2
Gabrb3	ENSG00000166206	GABRB3
Gabrd	ENSG00000187730	GABRD
Gabre	ENSG00000102287	GABRE
Gabrg1	ENSG00000163285	GABRG1
Gabrg2	ENSG00000113327	GABRG2
Gabrg3	ENSG00000182256	GABRG3
Gabrp	ENSG00000094755	GABRP
Gabrq	ENSG00000268089	GABRQ
Gabrr1	ENSG00000146276	GABRR1
Gabrr2	ENSG00000111886	GABRR2
Gabrr3	ENSG00000183185	GABRR3
Gad1	ENSG00000128683	GAD1
Gad2	ENSG00000136750	GAD2
Gadd45a	ENSG00000116717	GADD45A
Gadd45b	ENSG00000099860	GADD45B
Gadd45g	ENSG00000130222	GADD45G
Gadd45gip1	ENSG00000179271	GADD45GIP1
Gadl1	ENSG00000144644	GADL1
Gak	ENSG00000178950	GAK
Gal	ENSG00000069482	GAL
Gal3st1	ENSG00000128242	GAL3ST1
Gal3st3	ENSG00000175229	GAL3ST3
Gal3st4	ENSG00000197093	GAL3ST4
Galc	ENSG00000054983	GALC
Gale	ENSG00000117308	GALE
Galk1	ENSG00000108479	GALK1
Galk2	ENSG00000156958	GALK2
Galm	ENSG00000143891	GALM
Galns	ENSG00000141012	GALNS
Galnt1	ENSG00000141429	GALNT1
Galnt10	ENSG00000164574	GALNT10
Galnt11	ENSG00000178234	GALNT11
Galnt12	ENSG00000119514	GALNT12
Galnt13	ENSG00000144278	GALNT13
Galnt14	ENSG00000158089	GALNT14
Galnt15	ENSG00000131386	GALNT15
Galnt16	ENSG00000100626	GALNT16
Galnt2	ENSG00000143641	GALNT2
Galnt3	ENSG00000115339	GALNT3
Galnt4	ENSG00000257594	GALNT4
Galnt5	ENSG00000136542	GALNT5
Galnt6	ENSG00000139629	GALNT6
Galnt7	ENSG00000109586	GALNT7
Galnt9	ENSG00000182870	GALNT9
Galntl5	ENSG00000106648	GALNTL5
Galp	ENSG00000197487	GALP
Galr1	ENSG00000166573	GALR1
Galr2	ENSG00000182687	GALR2
Galt	ENSG00000213930	GALT
Gamt	ENSG00000130005	GAMT
Gan	ENSG00000261609	GAN
Ganab	ENSG00000089597	GANAB
Ganc	ENSG00000214013	GANC
Gap43	ENSG00000172020	GAP43
Gapdh	ENSG00000111640	GAPDH
Gapdhs	ENSG00000105679	GAPDHS
Gapt	ENSG00000175857	GAPT
Gapvd1	ENSG00000165219	GAPVD1
Gar1	ENSG00000109534	GAR1
Garnl3	ENSG00000136895	GARNL3
Gars	ENSG00000106105	GARS1
Gart	ENSG00000159131	GART
Gas1	ENSG00000180447	GAS1
Gas2	ENSG00000148935	GAS2
Gas2l1	ENSG00000185340	GAS2L1
Gas2l2	ENSG00000270765	GAS2L2
Gas2l3	ENSG00000139354	GAS2L3
Gas6	ENSG00000183087	GAS6
Gas7	ENSG00000007237	GAS7
Gas8	ENSG00000141013	GAS8
Gast	ENSG00000184502	GAST
Gata1	ENSG00000102145	GATA1
Gata2	ENSG00000179348	GATA2
Gata3	ENSG00000107485	GATA3
Gata4	ENSG00000136574	GATA4
Gata5	ENSG00000130700	GATA5
Gata6	ENSG00000141448	GATA6
Gatad1	ENSG00000157259	GATAD1
Gatad2a	ENSG00000167491	GATAD2A
Gatc	ENSG00000257218	GATC
Gatm	ENSG00000171766	GATM
Gba	ENSG00000177628	GBA1
Gba2	ENSG00000070610	GBA2
Gbe1	ENSG00000114480	GBE1
Gbf1	ENSG00000107862	GBF1
Gbgt1	ENSG00000148288	GBGT1
Gbp5	ENSG00000154451	GBP5
Gbp7	ENSG00000213512	GBP7
Gbx1	ENSG00000164900	GBX1
Gbx2	ENSG00000168505	GBX2
Gc	ENSG00000145321	GC
Gca	ENSG00000115271	GCA
Gcat	ENSG00000100116	GCAT
Gcc1	ENSG00000179562	GCC1
Gcc2	ENSG00000135968	GCC2
Gcdh	ENSG00000105607	GCDH
Gcfc2	ENSG00000005436	GCFC2
Gcgr	ENSG00000215644	GCGR
Gch1	ENSG00000131979	GCH1
Gchfr	ENSG00000137880	GCHFR
Gck	ENSG00000106633	GCK
Gckr	ENSG00000084734	GCKR
Gclc	ENSG00000001084	GCLC
Gclm	ENSG00000023909	GCLM
Gcm1	ENSG00000137270	GCM1
Gcm2	ENSG00000124827	GCM2
Gcnt1	ENSG00000187210	GCNT1
Gcnt2	ENSG00000111846	GCNT2
Gcnt3	ENSG00000140297	GCNT3
Gcnt4	ENSG00000176928	GCNT4
Gcnt7	ENSG00000124091	GCNT7
Gcsam	ENSG00000174500	GCSAM
Gcsh	ENSG00000140905	GCSH
Gda	ENSG00000119125	GDA
Gdap1	ENSG00000104381	GDAP1
Gdap1l1	ENSG00000124194	GDAP1L1
Gdap2	ENSG00000196505	GDAP2
Gde1	ENSG00000006007	GDE1
Gdf10	ENSG00000266524	GDF10
Gdf11	ENSG00000135414	GDF11
Gdf15	ENSG00000130513	GDF15
Gdf2	ENSG00000263761	GDF2
Gdf3	ENSG00000184344	GDF3
Gdf5	ENSG00000125965	GDF5
Gdf6	ENSG00000156466	GDF6
Gdf7	ENSG00000143869	GDF7
Gdf9	ENSG00000164404	GDF9
Gdi1	ENSG00000203879	GDI1
Gdi2	ENSG00000057608	GDI2
Gdnf	ENSG00000168621	GDNF
Gdpd1	ENSG00000153982	GDPD1
Gdpd3	ENSG00000102886	GDPD3
Gdpd4	ENSG00000178795	GDPD4
Gdpd5	ENSG00000158555	GDPD5
Gdpgp1	ENSG00000183208	GDPGP1
Gem	ENSG00000164949	GEM
Gemin2	ENSG00000092208	GEMIN2
Gemin4	ENSG00000179409	GEMIN4
Gemin5	ENSG00000082516	GEMIN5
Gemin6	ENSG00000152147	GEMIN6
Gemin7	ENSG00000142252	GEMIN7
Gemin8	ENSG00000046647	GEMIN8
Gen1	ENSG00000178295	GEN1
Get4	ENSG00000239857	GET4
Gfap	ENSG00000131095	GFAP
Gfer	ENSG00000127554	GFER
Gfi1	ENSG00000162676	GFI1
Gfi1b	ENSG00000165702	GFI1B
Gfm1	ENSG00000168827	GFM1
Gfm2	ENSG00000164347	GFM2
Gfod1	ENSG00000145990	GFOD1
Gfod2	ENSG00000141098	GFOD2
Gfpt1	ENSG00000198380	GFPT1
Gfpt2	ENSG00000131459	GFPT2
Gfra1	ENSG00000151892	GFRA1
Gfra2	ENSG00000168546	GFRA2
Gfra3	ENSG00000146013	GFRA3
Gfra4	ENSG00000125861	GFRA4
Gfral	ENSG00000187871	GFRAL
Gfy	ENSG00000261949	GFY
Gga1	ENSG00000100083	GGA1
Gga2	ENSG00000103365	GGA2
Gga3	ENSG00000125447	GGA3
Ggact	ENSG00000134864	GGACT
Ggct	ENSG00000006625	GGCT
Ggcx	ENSG00000115486	GGCX
Ggh	ENSG00000137563	GGH
Ggn	ENSG00000179168	GGN
Ggnbp1	ENSG00000204188	GGNBP1
Ggnbp2	ENSG00000278311	GGNBP2
Ggps1	ENSG00000152904	GGPS1
Ggt1	ENSG00000100031	GGT1
Ggt5	ENSG00000099998	GGT5
Ggt6	ENSG00000167741	GGT6
Ggt7	ENSG00000131067	GGT7
Ggta1	ENSG00000204136	GGTA1
Gh	ENSG00000259384	GH1
Ghdc	ENSG00000167925	GHDC
Ghitm	ENSG00000165678	GHITM
Ghr	ENSG00000112964	GHR
Ghrh	ENSG00000118702	GHRH
Ghrhr	ENSG00000106128	GHRHR
Ghrl	ENSG00000157017	GHRL
Ghsr	ENSG00000121853	GHSR
Gid4	ENSG00000141034	GID4
Gid8	ENSG00000101193	GID8
Gigyf1	ENSG00000146830	GIGYF1
Gigyf2	ENSG00000204120	GIGYF2
Gimap1	ENSG00000213203	GIMAP1
Gimap4	ENSG00000133574	GIMAP4
Gimap6	ENSG00000133561	GIMAP6
Gimap7	ENSG00000179144	GIMAP7
Gimap8	ENSG00000171115	GIMAP8
Gin1	ENSG00000145723	GIN1
Ginm1	ENSG00000055211	GINM1
Gins1	ENSG00000101003	GINS1
Gins2	ENSG00000131153	GINS2
Gins3	ENSG00000181938	GINS3
Gins4	ENSG00000147536	GINS4
Gip	ENSG00000159224	GIP
Gipc1	ENSG00000123159	GIPC1
Gipc2	ENSG00000137960	GIPC2
Gipc3	ENSG00000179855	GIPC3
Gipr	ENSG00000010310	GIPR
Git1	ENSG00000108262	GIT1
Gja1	ENSG00000152661	GJA1
Gja10	ENSG00000135355	GJA10
Gja3	ENSG00000121743	GJA3
Gja4	ENSG00000187513	GJA4
Gja5	ENSG00000265107	GJA5
Gja8	ENSG00000121634	GJA8
Gjb1	ENSG00000169562	GJB1
Gjb2	ENSG00000165474	GJB2
Gjb3	ENSG00000188910	GJB3
Gjb4	ENSG00000189433	GJB4
Gjb5	ENSG00000189280	GJB5
Gjb6	ENSG00000121742	GJB6
Gjc1	ENSG00000182963	GJC1
Gjc2	ENSG00000198835	GJC2
Gjc3	ENSG00000176402	GJC3
Gjd2	ENSG00000159248	GJD2
Gjd3	ENSG00000183153	GJD3
Gjd4	ENSG00000177291	GJD4
Gje1	ENSG00000203733	GJE1
Gk2	ENSG00000196475	GK2
Gk5	ENSG00000175066	GK5
Gkap1	ENSG00000165113	GKAP1
Gkn1	ENSG00000169605	GKN1
Gkn2	ENSG00000183607	GKN2
Gla	ENSG00000102393	GLA
Glb1	ENSG00000170266	GLB1
Glb1l	ENSG00000163521	GLB1L
Glcci1	ENSG00000106415	GLCCI1
Glce	ENSG00000138604	GLCE
Gldc	ENSG00000178445	GLDC
Gldn	ENSG00000186417	GLDN
Gle1	ENSG00000119392	GLE1
Glg1	ENSG00000090863	GLG1
Gli1	ENSG00000111087	GLI1
Gli2	ENSG00000074047	GLI2
Glipr1	ENSG00000139278	GLIPR1
Glipr1l1	ENSG00000173401	GLIPR1L1
Glipr1l2	ENSG00000180481	GLIPR1L2
Glipr2	ENSG00000122694	GLIPR2
Glis1	ENSG00000174332	GLIS1
Glis2	ENSG00000126603	GLIS2
Glmn	ENSG00000174842	GLMN
Glmp	ENSG00000198715	GLMP
Glo1	ENSG00000124767	GLO1
Glod4	ENSG00000167699	GLOD4
Glod5	ENSG00000171433	GLOD5
Glp1r	ENSG00000112164	GLP1R
Glp2r	ENSG00000065325	GLP2R
Glra1	ENSG00000145888	GLRA1
Glra2	ENSG00000101958	GLRA2
Glra3	ENSG00000145451	GLRA3
Glra4	ENSG00000188828	GLRA4
Glrb	ENSG00000109738	GLRB
Glrx	ENSG00000173221	GLRX
Glrx2	ENSG00000023572	GLRX2
Glrx3	ENSG00000108010	GLRX3
Glrx5	ENSG00000182512	GLRX5
Gls	ENSG00000115419	GLS
Gls2	ENSG00000135423	GLS2
Glt1d1	ENSG00000151948	GLT1D1
Glt6d1	ENSG00000204007	GLT6D1
Glt8d1	ENSG00000016864	GLT8D1
Glt8d2	ENSG00000120820	GLT8D2
Gltp	ENSG00000139433	GLTP
Gltpd2	ENSG00000182327	GLTPD2
Glud1	ENSG00000148672	GLUD1
Glul	ENSG00000135821	GLUL
Glyat	ENSG00000149124	GLYAT
Glyatl3	ENSG00000203972	GLYATL3
Glycam1	ENSG00000257780	GLYCAM1
Glyctk	ENSG00000168237	GLYCTK
Glyr1	ENSG00000140632	GLYR1
Gm11127	ENSG00000204642	HLA-F
Gm11437	ENSG00000278505	C17orf78
Gm11992	ENSG00000164746	C7orf57
Gm12695	ENSG00000162598	C1orf87
Gm128	ENSG00000143443	C1orf56
Gm136	ENSG00000203872	C6orf163
Gm13889	ENSG00000187479	C11orf96
Gm14137	ENSG00000188277	C15orf62
Gm1673	ENSG00000243449	C4orf48
Gm17359	ENSG00000164123	SPMIP2
Gm17455	ENSG00000214688	C10orf105
Gm2a	ENSG00000196743	GM2A
Gm3336	ENSG00000284797	CIST1
Gm525	ENSG00000214226	C17orf67
Gm527	ENSG00000179476	C14orf28
Gm5617	ENSG00000180425	C11orf71
Gm572	ENSG00000175262	C1orf127
Gm5901	ENSG00000180878	C11orf42
Gm614	ENSG00000204165	CXorf65
Gm7073	ENSG00000203933	CXorf66
Gm7694	ENSG00000239887	C1orf226
Gm94	ENSG00000178776	C5orf46
Gm960	ENSG00000173715	C11orf80
Gm973	ENSG00000182329	KIAA2012
Gmcl1	ENSG00000087338	GMCL1
Gmds	ENSG00000112699	GMDS
Gmeb1	ENSG00000162419	GMEB1
Gmeb2	ENSG00000101216	GMEB2
Gmfb	ENSG00000197045	GMFB
Gmfg	ENSG00000130755	GMFG
Gmip	ENSG00000089639	GMIP
Gmnc	ENSG00000205835	GMNC
Gmnn	ENSG00000112312	GMNN
Gmppa	ENSG00000144591	GMPPA
Gmppb	ENSG00000173540	GMPPB
Gmpr	ENSG00000137198	GMPR
Gmpr2	ENSG00000100938	GMPR2
Gmps	ENSG00000163655	GMPS
Gna11	ENSG00000088256	GNA11
Gna12	ENSG00000146535	GNA12
Gna13	ENSG00000120063	GNA13
Gna14	ENSG00000156049	GNA14
Gna15	ENSG00000060558	GNA15
Gnai1	ENSG00000127955	GNAI1
Gnai2	ENSG00000114353	GNAI2
Gnai3	ENSG00000065135	GNAI3
Gnal	ENSG00000141404	GNAL
Gnao1	ENSG00000087258	GNAO1
Gnaq	ENSG00000156052	GNAQ
Gnas	ENSG00000087460	GNAS
Gnat1	ENSG00000114349	GNAT1
Gnat2	ENSG00000134183	GNAT2
Gnat3	ENSG00000214415	GNAT3
Gnaz	ENSG00000128266	GNAZ
Gnb1	ENSG00000078369	GNB1
Gnb1l	ENSG00000185838	GNB1L
Gnb2	ENSG00000172354	GNB2
Gnb3	ENSG00000111664	GNB3
Gnb4	ENSG00000114450	GNB4
Gnb5	ENSG00000069966	GNB5
Gne	ENSG00000159921	GNE
Gng10	ENSG00000242616	GNG10
Gng11	ENSG00000127920	GNG11
Gng12	ENSG00000172380	GNG12
Gng13	ENSG00000127588	GNG13
Gng2	ENSG00000186469	GNG2
Gng3	ENSG00000162188	GNG3
Gng4	ENSG00000168243	GNG4
Gng5	ENSG00000174021	GNG5
Gng7	ENSG00000176533	GNG7
Gng8	ENSG00000167414	GNG8
Gngt1	ENSG00000127928	GNGT1
Gngt2	ENSG00000167083	GNGT2
Gnl1	ENSG00000204590	GNL1
Gnl2	ENSG00000134697	GNL2
Gnl3	ENSG00000163938	GNL3
Gnl3l	ENSG00000130119	GNL3L
Gnmt	ENSG00000124713	GNMT
Gnpat	ENSG00000116906	GNPAT
Gnpda1	ENSG00000113552	GNPDA1
Gnpda2	ENSG00000163281	GNPDA2
Gnpnat1	ENSG00000100522	GNPNAT1
Gnptab	ENSG00000111670	GNPTAB
Gnptg	ENSG00000090581	GNPTG
Gnrh1	ENSG00000147437	GNRH1
Gnrhr	ENSG00000109163	GNRHR
Gns	ENSG00000135677	GNS
Golga1	ENSG00000136935	GOLGA1
Golga2	ENSG00000167110	GOLGA2
Golga3	ENSG00000090615	GOLGA3
Golga4	ENSG00000144674	GOLGA4
Golga5	ENSG00000066455	GOLGA5
Golga7	ENSG00000147533	GOLGA7
Golga7b	ENSG00000155265	GOLGA7B
Golgb1	ENSG00000173230	GOLGB1
Golim4	ENSG00000173905	GOLIM4
Golm1	ENSG00000135052	GOLM1
Golph3	ENSG00000113384	GOLPH3
Golph3l	ENSG00000143457	GOLPH3L
Golt1a	ENSG00000174567	GOLT1A
Golt1b	ENSG00000111711	GOLT1B
Gon4l	ENSG00000116580	GON4L
Gopc	ENSG00000047932	GOPC
Gorab	ENSG00000120370	GORAB
Gorasp1	ENSG00000114745	GORASP1
Gorasp2	ENSG00000115806	GORASP2
Gosr1	ENSG00000108587	GOSR1
Gosr2	ENSG00000108433	GOSR2
Got1	ENSG00000120053	GOT1
Got1l1	ENSG00000169154	GOT1L1
Got2	ENSG00000125166	GOT2
Gp1ba	ENSG00000185245	GP1BA
Gp1bb	ENSG00000203618	GP1BB
Gp2	ENSG00000169347	GP2
Gp5	ENSG00000178732	GP5
Gp6	ENSG00000088053	GP6
Gp9	ENSG00000169704	GP9
Gpa33	ENSG00000143167	GPA33
Gpaa1	ENSG00000197858	GPAA1
Gpalpp1	ENSG00000133114	GPALPP1
Gpank1	ENSG00000204438	GPANK1
Gpat2	ENSG00000186281	GPAT2
Gpatch1	ENSG00000076650	GPATCH1
Gpatch11	ENSG00000152133	GPATCH11
Gpatch2	ENSG00000092978	GPATCH2
Gpatch2l	ENSG00000089916	GPATCH2L
Gpatch3	ENSG00000198746	GPATCH3
Gpatch4	ENSG00000160818	GPATCH4
Gpatch8	ENSG00000186566	GPATCH8
Gpbar1	ENSG00000179921	GPBAR1
Gpbp1	ENSG00000062194	GPBP1
Gpbp1l1	ENSG00000159592	GPBP1L1
Gpc1	ENSG00000063660	GPC1
Gpc2	ENSG00000213420	GPC2
Gpc3	ENSG00000147257	GPC3
Gpc4	ENSG00000076716	GPC4
Gpc5	ENSG00000179399	GPC5
Gpc6	ENSG00000183098	GPC6
Gpcpd1	ENSG00000125772	GPCPD1
Gpd1	ENSG00000167588	GPD1
Gpd1l	ENSG00000152642	GPD1L
Gpd2	ENSG00000115159	GPD2
Gpha2	ENSG00000149735	GPHA2
Gphb5	ENSG00000179600	GPHB5
Gphn	ENSG00000171723	GPHN
Gpi1	ENSG00000105220	GPI
Gpihbp1	ENSG00000277494	GPIHBP1
Gpkow	ENSG00000068394	GPKOW
Gpld1	ENSG00000112293	GPLD1
Gpm6a	ENSG00000150625	GPM6A
Gpm6b	ENSG00000046653	GPM6B
Gpn1	ENSG00000198522	GPN1
Gpn2	ENSG00000142751	GPN2
Gpnmb	ENSG00000136235	GPNMB
Gpr101	ENSG00000165370	GPR101
Gpr107	ENSG00000148358	GPR107
Gpr108	ENSG00000125734	GPR108
Gpr119	ENSG00000147262	GPR119
Gpr12	ENSG00000132975	GPR12
Gpr132	ENSG00000183484	GPR132
Gpr135	ENSG00000181619	GPR135
Gpr137	ENSG00000173264	GPR137
Gpr137b	ENSG00000077585	GPR137B
Gpr137c	ENSG00000180998	GPR137C
Gpr139	ENSG00000180269	GPR139
Gpr141	ENSG00000187037	GPR141
Gpr142	ENSG00000257008	GPR142
Gpr143	ENSG00000101850	GPR143
Gpr146	ENSG00000164849	GPR146
Gpr149	ENSG00000174948	GPR149
Gpr15	ENSG00000154165	GPR15
Gpr150	ENSG00000178015	GPR150
Gpr151	ENSG00000173250	GPR151
Gpr152	ENSG00000175514	GPR152
Gpr153	ENSG00000158292	GPR153
Gpr155	ENSG00000163328	GPR155
Gpr156	ENSG00000175697	GPR156
Gpr157	ENSG00000180758	GPR157
Gpr158	ENSG00000151025	GPR158
Gpr160	ENSG00000173890	GPR160
Gpr162	ENSG00000250510	GPR162
Gpr17	ENSG00000144230	GPR17
Gpr171	ENSG00000174946	GPR171
Gpr173	ENSG00000184194	GPR173
Gpr174	ENSG00000147138	GPR174
Gpr176	ENSG00000166073	GPR176
Gpr179	ENSG00000277399	GPR179
Gpr18	ENSG00000125245	GPR18
Gpr180	ENSG00000152749	GPR180
Gpr182	ENSG00000166856	GPR182
Gpr183	ENSG00000169508	GPR183
Gpr19	ENSG00000183150	GPR19
Gpr20	ENSG00000204882	GPR20
Gpr21	ENSG00000188394	GPR21
Gpr25	ENSG00000170128	GPR25
Gpr26	ENSG00000154478	GPR26
Gpr27	ENSG00000170837	GPR27
Gpr3	ENSG00000181773	GPR3
Gpr31b	ENSG00000120436	GPR31
Gpr33	ENSG00000214943	GPR33
Gpr34	ENSG00000171659	GPR34
Gpr35	ENSG00000178623	GPR35
Gpr37	ENSG00000170775	GPR37
Gpr37l1	ENSG00000170075	GPR37L1
Gpr39	ENSG00000183840	GPR39
Gpr4	ENSG00000177464	GPR4
Gpr45	ENSG00000135973	GPR45
Gpr50	ENSG00000102195	GPR50
Gpr55	ENSG00000135898	GPR55
Gpr6	ENSG00000146360	GPR6
Gpr62	ENSG00000180929	GPR62
Gpr63	ENSG00000112218	GPR63
Gpr65	ENSG00000140030	GPR65
Gpr68	ENSG00000119714	GPR68
Gpr75	ENSG00000119737	GPR75
Gpr82	ENSG00000171657	GPR82
Gpr83	ENSG00000123901	GPR83
Gpr84	ENSG00000139572	GPR84
Gpr85	ENSG00000164604	GPR85
Gpr87	ENSG00000138271	GPR87
Gpr88	ENSG00000181656	GPR88
Gpr89	ENSG00000117262	GPR89A
Gprasp1	ENSG00000198932	GPRASP1
Gprasp2	ENSG00000158301	GPRASP2
Gprc5a	ENSG00000013588	GPRC5A
Gprc5b	ENSG00000167191	GPRC5B
Gprc5c	ENSG00000170412	GPRC5C
Gprc5d	ENSG00000111291	GPRC5D
Gprc6a	ENSG00000173612	GPRC6A
Gprin1	ENSG00000169258	GPRIN1
Gprin2	ENSG00000204175	GPRIN2
Gprin3	ENSG00000185477	GPRIN3
Gps1	ENSG00000169727	GPS1
Gps2	ENSG00000132522	GPS2
Gpsm1	ENSG00000160360	GPSM1
