id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
ATP5E	ENSG00000124172	ATP5F1E	514	ATP5F1E	Tregs	16	0.29853	0.62817	0.999924	11552	3	0.12135	0.1759	0.47149	0.998476	9079	7	0.12135	1.03822281706559	16912	0.87345694953773
ATP5F1	ENSG00000116459	ATP5PB	515	ATP5PB	Tregs	16	0.06536	0.24509	0.999924	4451	7	0.033591	0.32181	0.65563	1	12544	6	0.033591	0.306331309540737	12015	0.620525799287227
ATP5G1	ENSG00000159199	ATP5MC1	516	ATP5MC1	Tregs	16	0.63136	0.87158	0.999924	16475	4	-0.00038883	0.14982	0.42459	0.997415	8206	5	-0.00038883	0.0229467107629688	9546	0.493001394556066
ATP5G2	ENSG00000135390	ATP5MC2	517	ATP5MC2	Tregs	16	0.77295	0.93269	0.999924	17758	3	0.12836	0.012241	0.067373	0.937436	1374	8	0.12836	1.09668473513381	17177	0.887144259077527
ATP5G3	ENSG00000154518	ATP5MC3	518	ATP5MC3	Tregs	16	0.69843	0.90601	0.999924	17168	3	0.10051	0.49733	0.79931	1	15318	6	0.10051	0.864421622694437	16016.5	0.827178348225815
ATP5H	ENSG00000167863	ATP5PD	10476	ATP5PD	Tregs	16	0.45825	0.76805	0.999924	14303	6	-0.10657	0.12327	0.3739	0.997127	7207	5	-0.10657	-0.862581800068428	3121	0.161148700996849
ATP5I	ENSG00000169020	ATP5ME	521	ATP5ME	Tregs	16	0.97422	0.9918	0.999924	19145	2	0.2363	0.013823	0.074288	0.937436	1522	9	0.2363	1.99688151634409	19046	0.983678529001601
ATP5J	ENSG00000154723	ATP5PF	522	ATP5PF	Tregs	16	0.94494	0.98537	0.999924	18980	2	0.043937	0.19785	0.5018	0.999522	9672	5	0.043937	0.392614762370101	12739	0.657920561954444
ATP5J2	ENSG00000241468	ATP5MF	9551	ATP5MF	Tregs	16	0.025947	0.12228	0.987277	2391	7	-0.070622	0.084673	0.29387	0.9896	5719	7	-0.070622	-0.562783079566788	4805	0.248127679355405
ATP5J2-PTCD1	ENSG00000248919	ATP5MF-PTCD1	100526740	ATP5MF-PTCD1	Tregs	16	0.017154	0.088173	0.937911	1806	6	-0.13265	0.21425	0.52387	1	10108	3	-0.13265	-1.08008348669029	2269	0.117142709570787
ATP5L	ENSG00000167283	ATP5MG	10632	ATP5MG	Tregs	16	0.13936	0.40383	0.999924	7299	6	-0.052263	0.29174	0.62093	1	11879	4	-0.052263	-0.409672900705945	5843	0.301740612571665
ATP5L2	ENSG00000249222	ATP5MGL	267020	ATP5MGL	Tregs	16	0.34302	0.67094	0.999924	12368	4	0.012682	0.0032798	0.022298	0.895921	471	7	0.012682	0.13195466975636	10506.5	0.542585610247405
ATP5O	ENSG00000241837	ATP5PO	539	ATP5PO	Tregs	16	0.025947	0.12228	0.987277	2390	6	0.061281	0.12814	0.38336	0.997127	7390	6	0.061281	0.537260055804518	13882	0.716956768761944
ATP5S	ENSG00000125375	DMAC2L	27109	DMAC2L	Tregs	16	0.36936	0.69399	0.999924	12847	3	0.16202	0.054881	0.21531	0.985541	4200	9	0.16202	1.37740201932445	18099.5	0.934765766231083
ATP5SL	ENSG00000105341	DMAC2	55101	DMAC2	Tregs	16	0.056213	0.21858	0.999924	3990	9	-0.16002	0.30282	0.63395	1	12120	5	-0.16002	-1.30834350060288	1567.5	0.0808842518464955
ATP6AP1	ENSG00000071553	ATP6AP1	537	ATP6AP1	Tregs	8	0.2522	0.49082	0.999924	10445	3	-0.062728	0.59887	0.79097	1	16414	2	-0.062728	-0.496948788378407	5249.5	0.271060379112649
ATP6AP1L	ENSG00000205464	ATP6AP1L	92270	ATP6AP1L	Tregs	16	0.64881	0.88067	0.999924	16648	5	-0.065587	0.78357	0.93881	1	17971	3	-0.065587	-0.520792243978557	5070	0.261814988895202
ATP6AP2	ENSG00000182220	ATP6AP2	10159	ATP6AP2	Tregs	16	0.07104	0.25858	0.999924	4697	7	-0.13679	0.0020671	0.015092	0.865338	330	5	-0.13679	-1.11461021148379	2165	0.111771086204225
ATP6V0A1	ENSG00000033627	ATP6V0A1	535	ATP6V0A1	Tregs	16	0.86921	0.96619	0.999924	18575	3	0.074392	0.25047	0.57063	1	10960	7	0.074392	0.64660302410587	14670	0.757657145808584
ATP6V0A2	ENSG00000185344	ATP6V0A2	23545	ATP6V0A2	Tregs	16	0.061749	0.23485	0.999924	4253	8	-0.09527	0.66292	0.8895	1	17011	4	-0.09527	-0.768342188917083	3559	0.183771499406022
ATP6V0A4	ENSG00000105929	ATP6V0A4	50617	ATP6V0A4	Tregs	16	0.92551	0.97974	0.999924	18862	2	0.14058	0.011256	0.062979	0.937436	1286	8	0.14058	1.19859695179482	17555	0.906668044005991
ATP6V0B	ENSG00000117410	ATP6V0B	533	ATP6V0B	Tregs	12	0.012805	0.062596	0.871305	1479	6	-0.20971	0.90347	0.96293	1	18709	2	-0.20971	-1.72274759601087	847	0.0436960900779918
ATP6V0C	ENSG00000185883	ATP6V0C	527	ATP6V0C	Tregs	16	0.099947	0.32339	0.999924	5819	8	-0.069552	0.24707	0.56642	1	10878	5	-0.069552	-0.553859505767502	4850	0.250451939465937
ATP6V0D1	ENSG00000159720	ATP6V0D1	9114	ATP6V0D1	Tregs	12	0.019827	0.090371	0.943703	2014	8	-0.27491	0.42084	0.71281	1	14194	1	-0.27491	-2.26650181256553	389	0.0200402871752492
ATP6V0D2	ENSG00000147614	ATP6V0D2	245972	ATP6V0D2	Tregs	16	0.62925	0.87054	0.999924	16446	3	0.11238	0.17061	0.46215	0.998476	8894	7	0.11238	0.963414913346336	16565	0.855534321574299
ATP6V0E1	ENSG00000113732	ATP6V0E1	8992	ATP6V0E1	Tregs	16	0.42378	0.74009	0.999924	13760	3	0.11009	0.0035829	0.024047	0.90336	513	8	0.11009	0.944316797458143	16457	0.849956097309023
ATP6V0E2	ENSG00000171130	ATP6V0E2	155066	ATP6V0E2	Tregs	16	0.41179	0.73029	0.999924	13556	6	-0.053214	0.39105	0.71716	1	13717	6	-0.053214	-0.417604039662133	5793	0.299158101337741
ATP6V1A	ENSG00000114573	ATP6V1A	523	ATP6V1A	Tregs	16	0.0057383	0.036152	0.742056	932	7	-0.074628	0.34556	0.6796	1	13023	3	-0.074628	-0.59619227268823	4593	0.237177831723568
ATP6V1B1	ENSG00000116039	ATP6V1B1	525	ATP6V1B1	Tregs	16	0.22587	0.53525	0.999924	9816	4	0.012088	0.18045	0.47789	0.998476	9216	6	0.012088	0.127000835329467	10459	0.540158049687516
ATP6V1B2	ENSG00000147416	ATP6V1B2	526	ATP6V1B2	Tregs	12	0.26885	0.55582	0.999924	10849	3	0.18703	0.12271	0.34661	0.996013	7186	6	0.18703	1.58598013214703	18548	0.957956717111719
ATP6V1C1	ENSG00000155097	ATP6V1C1	528	ATP6V1C1	Tregs	16	0.45981	0.76925	0.999924	14322	5	-0.029896	0.17193	0.46451	0.998476	8944	6	-0.029896	-0.223136849146466	7431	0.383761169361087
ATP6V1C2	ENSG00000143882	ATP6V1C2	245973	ATP6V1C2	Tregs	16	0.17183	0.45925	0.999924	8352	5	-0.0505	0.56799	0.84309	1	16125	4	-0.0505	-0.394969853408616	5964	0.30799028975776
ATP6V1D	ENSG00000100554	ATP6V1D	51382	ATP6V1D	Tregs	16	0.27957	0.60482	0.999924	11081	6	-0.011261	0.42136	0.74143	1	14201	6	-0.011261	-0.0677248886327224	8765	0.452662569082176
ATP6V1E1	ENSG00000131100	ATP6V1E1	529	ATP6V1E1	Tregs	16	0.45422	0.76486	0.999924	14241	4	0.066611	0.022878	0.1121	0.96692	2233	6	0.066611	0.581711129029002	14218	0.734311244253912
ATP6V1E2	ENSG00000250565	ATP6V1E2	90423	ATP6V1E2	Tregs	16	0.10301	0.32999	0.999924	5937	8	-0.17239	0.68539	0.90032	1	17201	4	-0.17239	-1.41150668555351	1346	0.069469552192552
ATP6V1F	ENSG00000128524	ATP6V1F	9296	ATP6V1F	Tregs	16	0.00013034	0.0012812	0.121299	202	7	-0.1326	0.70579	0.91006	1	17392	3	-0.1326	-1.07966649726042	2270	0.117194359795465
ATP6V1G1	ENSG00000136888	ATP6V1G1	9550	ATP6V1G1	Tregs	8	0.097181	0.26535	0.999924	5725	1	-0.014855	0.056789	0.17641	0.98086	4302	3	-0.014855	-0.0976980888520083	8520	0.440008264035949
ATP6V1G2	ENSG00000213760	ATP6V1G2	534	ATP6V1G2	Tregs	16	0.15783	0.43839	0.999924	7970	6	-0.025282	0.01425	0.076196	0.94126	1560	5	-0.025282	-0.184657064557766	7766	0.401063994628377
ATP6V1G3	ENSG00000151418	ATP6V1G3	127124	ATP6V1G3	Tregs	16	0.9172	0.97759	0.999924	18810	3	0.10844	0.028359	0.13286	0.973782	2625	8	0.10844	0.930556146272327	16374	0.84566912866071
ATP6V1H	ENSG00000047249	ATP6V1H	51606	ATP6V1H	Tregs	16	0.26715	0.58929	0.999924	10808	6	-0.039352	0.61026	0.86398	1	16509	5	-0.039352	-0.301997890124086	6783	0.350291823769433
ATP7A	ENSG00000165240	ATP7A	538	ATP7A	Tregs	16	0.83884	0.95598	0.999924	18289	3	0.032541	0.11822	0.36393	0.997127	7007	5	0.032541	0.2975745315134	11942	0.616755332885698
ATP7B	ENSG00000123191	ATP7B	540	ATP7B	Tregs	16	0.022395	0.10994	0.96482	2186	9	-0.19206	0.27284	0.5982	1	11508	4	-0.19206	-1.57555032726563	1041	0.0537162336656164
ATP8A1	ENSG00000124406	ATP8A1	10396	ATP8A1	Tregs	16	0.29657	0.62581	0.999924	11502	5	-0.065008	0.15587	0.43569	0.998225	8410	4	-0.065008	-0.515963506380625	5102	0.263467796084913
ATP8A2	ENSG00000132932	ATP8A2	51761	ATP8A2	Tregs	16	0.24242	0.55738	0.999924	10201	5	-0.067572	0.22422	0.53701	1	10312	6	-0.067572	-0.537346724344523	4959	0.256081813955891
ATP8B1	ENSG00000081923	ATP8B1	5205	ATP8B1	Tregs	16	0.015713	0.082033	0.92437	1705	7	0.018771	0.1984	0.50258	0.999522	9687	7	0.018771	0.182735642526319	10961	0.566086462476112
ATP8B2	ENSG00000143515	ATP8B2	57198	ATP8B2	Tregs	16	0.082318	0.28451	0.999924	5142	6	-0.015167	0.74422	0.92639	1	17710	3	-0.015167	-0.100300102894417	8486	0.43825215639688
ATP8B3	ENSG00000130270	ATP8B3	148229	ATP8B3	Tregs	16	0.38174	0.70471	0.999924	13044	6	0.12387	0.30611	0.63773	1	12205	7	0.12387	1.0592390843312	17008	0.878415371106864
ATP8B4	ENSG00000104043	ATP8B4	79895	ATP8B4	Tregs	8	0.96956	0.9697	0.999924	19122	0	0.18439	0.0052736	0.025933	0.911545	688	4	0.18439	1.56396309024973	18510	0.955994008573937
ATP9A	ENSG00000054793	ATP9A	10079	ATP9A	Tregs	16	0.00015676	0.0015093	0.132476	219	11	-0.38403	0.30474	0.63618	1	12168	2	-0.38403	-3.17653954432082	123	0.00630132741077424
ATP9B	ENSG00000166377	ATP9B	374868	ATP9B	Tregs	16	0.17167	0.45904	0.999924	8348	5	0.1237	0.07604	0.27468	0.989275	5360	8	0.1237	1.05782132026963	17000.5	0.878002169309437
ATPAF1	ENSG00000123472	ATPAF1	64756	ATPAF1	Tregs	16	0.31245	0.64337	0.999924	11848	6	-0.022799	0.12409	0.37548	0.997127	7241	5	-0.022799	-0.163949369470263	7934	0.409741232374361
ATPAF2	ENSG00000171953	ATPAF2	91647	ATPAF2	Tregs	16	0.78392	0.93651	0.999924	17848	4	-0.0048413	0.47383	0.7818	1	14964	5	-0.0048413	-0.0141859477735821	9208	0.475543618614741
ATPIF1	ENSG00000130770	ATP5IF1	93974	ATP5IF1	Tregs	16	0.42683	0.74261	0.999924	13810	3	0.07697	0.23095	0.54576	1	10480	7	0.07697	0.668102999110132	14809	0.764836527038893
ATR	ENSG00000175054	ATR	545	ATR	Tregs	16	0.10587	0.3361	0.999924	6045	8	-0.14131	0.32321	0.65722	1	12579	5	-0.14131	-1.15230605594433	2051	0.105882960590879
ATRAID	ENSG00000138085	ATRAID	51374	ATRAID	Tregs	16	0.74125	0.92178	0.999924	17538	4	0.10185	0.076834	0.27645	0.989458	5393	8	0.10185	0.875596939415039	16076.5	0.830277361706523
ATRIP	ENSG00000164053	ATRIP	84126	ATRIP	Tregs	16	0.078439	0.27569	0.999924	4985	8	-0.069084	0.68133	0.89842	1	17175	5	-0.069084	-0.549956484703889	4873	0.251639894633542
ATRN	ENSG00000088812	ATRN	8455	ATRN	Tregs	16	0.16378	0.44734	0.999924	8151	6	-0.056369	0.18725	0.48723	0.999268	9398	5	-0.056369	-0.443916072687133	5614	0.289912711120293
ATRNL1	ENSG00000107518	ATRNL1	26033	ATRNL1	Tregs	16	0.066667	0.24828	0.999924	4523	8	-0.086495	0.18465	0.48367	0.998489	9340	5	-0.086495	-0.695160543974336	3988	0.205929445793089
ATRX	ENSG00000085224	ATRX	546	ATRX	Tregs	16	0.48468	0.7888	0.999924	14716	4	0.0774	0.080641	0.28495	0.9896	5550	8	0.0774	0.671689108207042	14829	0.765869531532462
ATXN1	ENSG00000124788	ATXN1	6310	ATXN1	Tregs	16	0.2217	0.52961	0.999924	9696	4	0.034011	0.00048937	0.004195	0.849189	94	5	0.034011	0.309834020751672	12044	0.622023655802903
ATXN10	ENSG00000130638	ATXN10	25814	ATXN10	Tregs	16	0.0015982	0.011928	0.488814	469	7	-0.037443	0.5245	0.81894	1	15651	5	-0.037443	-0.286077233691527	6914	0.357058003202314
ATXN1L	ENSG00000224470	ATXN1L	342371	ATXN1L	Tregs	16	0.24218	0.55705	0.999924	10198	5	-0.00014568	0.082992	0.29015	0.9896	5649	5	-0.00014568	0.0249745303604422	9568	0.494137699498993
ATXN2	ENSG00000204842	ATXN2	6311	ATXN2	Tregs	16	0.14026	0.40558	0.999924	7337	6	-0.021482	0.12172	0.37088	0.997127	7149	5	-0.021482	-0.152965867887403	8021	0.414234801921388
ATXN2L	ENSG00000168488	ATXN2L	11273	ATXN2L	Tregs	16	1.0847e-06	1.2017e-05	0.003693	63	15	-0.53897	0.99999	0.99999	1	19355	0	-0.53897	-4.4687063896119	32	0.0016011569650328
ATXN3	ENSG00000066427	ATXN3	4287	ATXN3	Tregs	16	0.46702	0.77499	0.999924	14448	5	0.24281	0.021074	0.10469	0.963056	2095	9	0.24281	2.05117354011358	19078	0.985331336191312
ATXN3L	ENSG00000123594	ATXN3L	92552	ATXN3L	Tregs	16	0.088098	0.29745	0.999924	5363	6	-0.081645	0.30942	0.64151	1	12271	3	-0.081645	-0.654712569276635	4218	0.217808997469139
ATXN7	ENSG00000163635	ATXN7	6314	ATXN7	Tregs	16	0.46083	0.77007	0.999924	14346	4	0.029723	0.35053	0.68374	1	13090	6	0.029723	0.274073007245746	11724	0.60549558390579
ATXN7L1	ENSG00000146776	ATXN7L1	222255	ATXN7L1	Tregs	16	0.17277	0.46065	0.999924	8381	7	-0.10121	0.95297	0.98805	1	18993	2	-0.10121	-0.81788053318602	3313	0.171065544135117
ATXN7L2	ENSG00000162650	ATXN7L2	127002	ATXN7L2	Tregs	16	0.00052793	0.0044353	0.275244	310	8	-0.21761	0.87231	0.96819	1	18539	3	-0.21761	-1.78863192593084	768	0.0396157223283921
ATXN7L3	ENSG00000087152	ATXN7L3	56970	ATXN7L3	Tregs	16	0.23631	0.54936	0.999924	10042	3	0.26071	0.004771	0.03082	0.927537	636	9	0.26071	2.20045575600818	19166.5	0.989876555963018
ATXN7L3B	ENSG00000253719	ATXN7L3B	552889	ATXN7L3B	Tregs	16	0.4753	0.78146	0.999924	14574	4	0.071668	0.10193	0.33068	0.993096	6429	8	0.071668	0.623885439966378	14521.5	0.749961262331491
AUH	ENSG00000148090	AUH	549	AUH	Tregs	16	0.71419	0.9127	0.999924	17330	3	0.018247	0.0030829	0.021135	0.895921	448	7	0.018247	0.178365593301248	10922	0.564072103713651
AUNIP	ENSG00000127423	AUNIP	79000	AUNIP	Tregs	16	0.84733	0.959	0.999924	18384	4	-0.01922	0.19012	0.49119	0.999522	9466	6	-0.01922	-0.134101266079939	8188	0.422860389442694
AUP1	ENSG00000115307	AUP1	550	AUP1	Tregs	16	0.008972	0.051776	0.834242	1192	8	-0.17795	0.60429	0.86101	1	16460	5	-0.17795	-1.45787591015541	1253	0.0646660812974536
AURKA	ENSG00000087586	AURKA	6790	AURKA	Tregs	12	0.71176	0.88515	0.999924	17309	3	0.080026	0.4148	0.70721	1	14102	4	0.080026	0.693589393063982	14986	0.773978616806983
AURKAIP1	ENSG00000175756	AURKAIP1	54998	AURKAIP1	Tregs	16	0.46807	0.7758	0.999924	14468	5	0.072125	0.016881	0.087399	0.94975	1770	6	0.072125	0.627696723355419	14542	0.751045917049739
AURKB	ENSG00000178999	AURKB	9212	AURKB	Tregs	16	0.090258	0.30233	0.999924	5443	8	-0.16552	0.92958	0.9817	1	18830	2	-0.16552	-1.35421233788894	1459	0.07530602758122
AURKC	ENSG00000105146	AURKC	6795	AURKC	Tregs	16	0.82373	0.95056	0.999924	18168	4	-0.014897	0.48852	0.79275	1	15202	5	-0.014897	-0.0980483599731018	8513	0.439646712463199
AUTS2	ENSG00000158321	AUTS2	26053	AUTS2	Tregs	12	0.77043	0.91014	0.999924	17733	3	0.0076632	0.15178	0.39626	0.997127	8269	4	0.0076632	0.0900989387434076	10122	0.522751923970869
AVEN	ENSG00000169857	AVEN	57099	AVEN	Tregs	16	0.66101	0.88694	0.999924	16784	5	-0.075611	0.16245	0.44761	0.998476	8637	5	-0.075611	-0.604390284879537	4538	0.234337069366252
AVIL	ENSG00000135407	AVIL	10677	AVIL	Tregs	16	0.10611	0.33659	0.999924	6059	8	-0.098918	0.19074	0.49207	0.999522	9480	6	-0.098918	-0.798765737720633	3406	0.175869015030215
AVL9	ENSG00000105778	AVL9	23080	AVL9	Tregs	12	0.68557	0.87447	0.999924	17036	1	0.15258	0.043856	0.16698	0.977849	3576	7	0.15258	1.29867441496439	17887	0.923815918599246
AVP	ENSG00000101200	AVP	551	AVP	Tregs	16	0.35521	0.68162	0.999924	12592	5	0.12685	0.028503	0.13334	0.973782	2636	8	0.12685	1.08409165435164	17126	0.884510097618925
AVPI1	ENSG00000119986	AVPI1	60370	AVPI1	Tregs	16	0.14626	0.41709	0.999924	7561	8	-0.092652	0.40904	0.73175	1	14005	5	-0.092652	-0.746508622368922	3681	0.190072826816797
AVPR1A	ENSG00000166148	AVPR1A	552	AVPR1A	Tregs	16	0.52224	0.81387	0.999924	15202	5	-0.010295	0.22478	0.53773	1	10325	7	-0.010295	-0.059668652847572	8831	0.456071483910955
AVPR1B	ENSG00000198049	AVPR1B	553	AVPR1B	Tregs	16	0.44566	0.75793	0.999924	14107	4	0.1077	0.11008	0.34753	0.996089	6731	8	0.1077	0.924384702710204	16346	0.844222922369712
AVPR2	ENSG00000126895	AVPR2	554	AVPR2	Tregs	16	0.17136	0.45855	0.999924	8341	7	-0.064245	0.65349	0.88497	1	16921	5	-0.064245	-0.50960024768076	5146	0.265740405970766
AWAT1	ENSG00000204195	AWAT1	158833	AWAT1	Tregs	16	0.88336	0.96932	0.999924	18631	3	0.28411	0.0014371	0.011051	0.853632	240	10	0.28411	2.39560680918884	19231	0.99323382056712
AWAT2	ENSG00000147160	AWAT2	158835	AWAT2	Tregs	16	0.53208	0.81916	0.999924	15317	3	0.12161	0.32799	0.66263	1	12698	7	0.12161	1.04039116210093	16929	0.874283353132586
AXDND1	ENSG00000162779	AXDND1	126859	AXDND1	Tregs	16	0.010214	0.057563	0.859131	1289	10	-0.15387	0.55903	0.83859	1	16044	2	-0.15387	-1.25705380072848	1725	0.089044987345695
AXIN1	ENSG00000103126	AXIN1	8312	AXIN1	Tregs	16	0.35812	0.68415	0.999924	12631	5	0.069462	0.15329	0.43098	0.997838	8327	8	0.069462	0.605487866320372	14390	0.743195082898611
AXIN2	ENSG00000168646	AXIN2	8313	AXIN2	Tregs	16	0.72218	0.91533	0.999924	17403	4	-0.029984	0.85507	0.96229	1	18421	4	-0.029984	-0.223870750543043	7422	0.38329631733898
AXL	ENSG00000167601	AXL	558	AXL	Tregs	16	0.052204	0.20654	0.999924	3777	7	-0.054276	0.53546	0.82674	1	15810	3	-0.054276	-0.42646089515264	5721	0.29543928516089
AZGP1	ENSG00000160862	AZGP1	563	AZGP1	Tregs	16	0.3997	0.71995	0.999924	13359	4	-0.020856	0.32949	0.66429	1	12734	5	-0.020856	-0.14774516022539	8062	0.416352461133206
AZI2	ENSG00000163512	AZI2	64343	AZI2	Tregs	16	0.46838	0.77603	0.999924	14475	6	0.013353	0.72209	0.91782	1	17530	5	0.013353	0.137550667905259	10570	0.545891224626827
AZIN1	ENSG00000155096	AZIN1	51582	AZIN1	Tregs	16	0.047471	0.19219	0.999924	3540	6	0.080662	0.1025	0.33188	0.993096	6451	8	0.080662	0.69889349861197	15025	0.775992975569444
AZIN2	ENSG00000142920	AZIN2	113451	AZIN2	Tregs	16	0.96808	0.99056	0.999924	19116	2	0.13142	0.0011236	0.0088565	0.853632	184	8	0.13142	1.12220448824205	17274	0.892102680646661
AZU1	ENSG00000172232	AZU1	566	AZU1	Tregs	16	0.27338	0.59707	0.999924	10960	7	0.035371	0.4472	0.76159	1	14589	4	0.035371	0.321176133244223	12141	0.627033727596715
B2M	ENSG00000166710	B2M	567	B2M	Tregs	16	0.35634	0.68259	0.999924	12611	6	-0.038647	0.41619	0.73741	1	14120	5	-0.038647	-0.296118339162874	6841	0.353287536800785
B3GALNT1	ENSG00000169255	B3GALNT1	8706	B3GALNT1	Tregs	16	0.052235	0.20663	0.999924	3778	5	-0.063978	0.010862	0.061247	0.937436	1236	6	-0.063978	-0.507373524125237	5162.5	0.266566809565622
B3GALNT2	ENSG00000162885	B3GALNT2	148789	B3GALNT2	Tregs	16	0.66454	0.88874	0.999924	16818	3	0.11894	0.023275	0.11372	0.96692	2263	8	0.11894	1.0181239265457	16816.5	0.868498527968597
B3GALT1	ENSG00000172318	B3GALT1	8708	B3GALT1	Tregs	16	0.83464	0.95449	0.999924	18258	2	0.19437	0.038755	0.16653	0.977849	3284	9	0.19437	1.64719418045242	18646	0.96301843913021
B3GALT2	ENSG00000162630	B3GALT2	8707	B3GALT2	Tregs	16	0.25833	0.57801	0.999924	10600	6	-0.046442	0.31738	0.65062	1	12438	5	-0.046442	-0.361126991280107	6245	0.322504002892413
B3GALT4	ENSG00000235863	B3GALT4	8705	B3GALT4	Tregs	16	0.071138	0.2588	0.999924	4704	8	-0.14562	0.17866	0.4754	0.998476	9161	3	-0.14562	-1.1882505447994	1929	0.0995816331801043
B3GALT5	ENSG00000183778	B3GALT5	10317	B3GALT5	Tregs	16	0.4564	0.76663	0.999924	14276	4	0.19182	0.016915	0.087542	0.94975	1772	9	0.19182	1.62592771952888	18611	0.961210681266463
B3GALT6	ENSG00000176022	B3GALT6	126792	B3GALT6	Tregs	16	0.024845	0.11845	0.978165	2333	9	-0.17274	0.16771	0.45703	0.998476	8796	6	-0.17274	-1.41442561156263	1341	0.0692113010691597
B3GALTL	ENSG00000187676	B3GLCT	145173	B3GLCT	Tregs	16	0.10222	0.32832	0.999924	5910	8	-0.083738	0.91446	0.9781	1	18756	3	-0.083738	-0.672167746811128	4111	0.212282423428542
B3GAT1	ENSG00000109956	B3GAT1	27087	B3GAT1	Tregs	16	0.22096	0.52862	0.999924	9669	7	-0.041515	0.0014211	0.010946	0.853632	237	6	-0.041515	-0.320036852860401	6596	0.340633231754558
B3GAT2	ENSG00000112309	B3GAT2	135152	B3GAT2	Tregs	16	0.15786	0.43844	0.999924	7972	7	0.14604	0.073404	0.26757	0.988165	5222	7	0.14604	1.24413219753698	17700.5	0.914157326584371
B3GAT3	ENSG00000149541	B3GAT3	26229	B3GAT3	Tregs	16	0.84694	0.95884	0.999924	18380	3	0.24126	0.00087448	0.0070601	0.853632	150	10	0.24126	2.03824686778751	19074	0.985124735292598
B3GNT2	ENSG00000170340	B3GNT2	10678	B3GNT2	Tregs	16	0.2122	0.51663	0.999924	9467	5	0.22029	0.027172	0.12886	0.970215	2547	9	0.22029	1.86336150089869	18947	0.978565156758432
B3GNT3	ENSG00000179913	B3GNT3	10331	B3GNT3	Tregs	16	0.63618	0.8741	0.999924	16521	4	0.35385	0.018518	0.094209	0.951425	1895	9	0.35385	2.97722366597599	19330	0.998347192810289
B3GNT4	ENSG00000176383	B3GNT4	79369	B3GNT4	Tregs	16	0.3294	0.65865	0.999924	12143	5	-0.040275	0.012409	0.06814	0.937436	1388	5	-0.040275	-0.309695514999546	6706	0.346314756469191
B3GNT5	ENSG00000176597	B3GNT5	84002	B3GNT5	Tregs	16	0.93901	0.98355	0.999924	18939	3	0.11622	0.031911	0.14456	0.977376	2844	8	0.11622	0.995439701560598	16708	0.862920303703321
B3GNT6	ENSG00000198488	B3GNT6	192134	B3GNT6	Tregs	16	0.15178	0.4276	0.999924	7755	3	0.064799	0.0010134	0.0080394	0.853632	168	7	0.064799	0.566599432090397	14109	0.728681369763958
B3GNT7	ENSG00000156966	B3GNT7	93010	B3GNT7	Tregs	16	0.20086	0.50083	0.999924	9154	4	-0.05754	0.67685	0.89625	1	17135	5	-0.05754	-0.453681965134763	5544	0.2862971953928
B3GNT8	ENSG00000177191	B3GNT8	374907	B3GNT8	Tregs	16	0.46056	0.76985	0.999924	14338	6	0.023263	0.51017	0.80874	1	15484	5	0.023263	0.220197972906128	11277	0.582407933474511
B3GNT9	ENSG00000237172	B3GNT9	84752	B3GNT9	Tregs	16	0.1016	0.32704	0.999924	5882	4	0.069253	0.042527	0.17834	0.98086	3494	4	0.069253	0.603744850503502	14372.5	0.742265378854398
B3GNTL1	ENSG00000175711	B3GNTL1	146712	B3GNTL1	Tregs	16	0.2531	0.57132	0.999924	10471	5	0.031676	0.20636	0.51337	0.999522	9916	6	0.031676	0.290360614376593	11885	0.613811270079025
B4GALNT1	ENSG00000135454	B4GALNT1	2583	B4GALNT1	Tregs	16	0.67134	0.89223	0.999924	16895	5	0.060125	0.27317	0.5986	1	11518	6	0.060125	0.527619260185849	13814	0.713444553483808
B4GALNT2	ENSG00000167080	B4GALNT2	124872	B4GALNT2	Tregs	16	0.092364	0.30695	0.999924	5536	7	-0.045088	0.74309	0.92604	1	17701	3	-0.045088	-0.34983491751914	6335	0.327152523113476
B4GALNT3	ENSG00000139044	B4GALNT3	283358	B4GALNT3	Tregs	16	0.18526	0.47866	0.999924	8733	4	0.12656	0.30232	0.63338	1	12105	7	0.12656	1.08167311565838	17114	0.883890294922783
B4GALNT4	ENSG00000182272	B4GALNT4	338707	B4GALNT4	Tregs	16	0.92511	0.97963	0.999924	18857	3	0.13618	0.10923	0.34576	0.996013	6692	8	0.13618	1.16190188196598	17407	0.899023810753577
B4GALT1	ENSG00000086062	B4GALT1	2683	B4GALT1	Tregs	16	0.18488	0.47811	0.999924	8722	3	0.14707	0.016451	0.085558	0.943912	1742	7	0.14707	1.25272217979237	17731	0.915758483549403
B4GALT2	ENSG00000117411	B4GALT2	8704	B4GALT2	Tregs	16	0.10397	0.33197	0.999924	5970	6	0.034368	0.49083	0.79455	1	15227	5	0.034368	0.312811325280967	12077	0.623728113217292
B4GALT3	ENSG00000158850	B4GALT3	8703	B4GALT3	Tregs	16	0.0228	0.11136	0.965477	2221	6	0.12438	0.050631	0.20281	0.98412	3958	8	0.12438	1.0634923765159	17025	0.879293424926398
