id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
DDOST	ENSG00000244038	DDOST	1650	DDOST	Stim	16	1.7556e-06	1.8665e-05	0.003142	115	8	-0.10705	0.52266	0.81755	1	15413	4	-0.10705	-0.875453788269902	2747	0.141831516967099
DDR1	ENSG00000204580	DDR1	780	DDR1	Stim	16	0.40045	0.7175	1	12982	6	0.038544	0.0095721	0.054998	0.860159	1230	7	0.038544	0.344756947144295	12291	0.634781261298487
DDR2	ENSG00000162733	DDR2	4921	DDR2	Stim	16	0.10732	0.33738	1	5847	7	-0.019339	0.33366	0.6669	1	12669	5	-0.019339	-0.140355475057032	7751	0.400289241258199
DDRGK1	ENSG00000198171	DDRGK1	65992	DDRGK1	Stim	16	0.43089	0.74401	1	13526	5	-0.047684	0.69533	0.90481	1	17093	4	-0.047684	-0.37791247119228	5723	0.295542585610247
DDT	ENSG00000099977	DDT	1652	DDT	Stim	16	0.30045	0.62517	1	11171	6	0.014953	0.31882	0.65208	1	12365	6	0.014953	0.147042814287471	10490	0.541759206652549
DDTL	ENSG00000099974	DDTL	100037417	DDTL	Stim	12	0.020569	0.093078	0.933285	2051	8	-0.17221	0.81703	0.93183	1	18001	1	-0.17221	-1.4215541187752	1246.5	0.0643045297247043
DDX1	ENSG00000079785	DDX1	1653	DDX1	Stim	16	0.058801	0.2249	1	3952	7	-0.035726	0.031967	0.14395	0.940419	2945	7	-0.035726	-0.277693506303048	6569	0.339238675688239
DDX10	ENSG00000178105	DDX10	1662	DDX10	Stim	16	0.0023548	0.016412	0.441971	715	9	-0.18297	0.856	0.96242	1	18300	3	-0.18297	-1.51173274916558	1099.5	0.0567119466969681
DDX11	ENSG00000013573	DDX11	1663	DDX11	Stim	12	0.23603	0.51328	1	9664	4	-0.08919	0.55235	0.79917	1	15750	1	-0.08919	-0.725770671283642	3473	0.179329580083673
DDX17	ENSG00000100201	DDX17	10521	DDX17	Stim	16	0.082757	0.28243	1	4872	7	0.10386	0.22365	0.53474	1	10226	7	0.10386	0.892164700171986	16446	0.84938794483756
DDX18	ENSG00000088205	DDX18	8886	DDX18	Stim	16	0.0018552	0.013327	0.398217	646	8	-0.16205	0.068543	0.25413	0.971833	5009	5	-0.16205	-1.33640403654786	1409	0.0727235163472961
DDX19A	ENSG00000168872	DDX19A	55308	DDX19A	Stim	16	0.11874	0.36162	1	6282	7	-0.11222	0.72446	0.91878	1	17363	3	-0.11222	-0.91878311160803	2574	0.132896028097722
DDX19B	ENSG00000157349	DDX19B	11269	DDX19B	Stim	16	0.035093	0.15173	1	2770	6	-0.075676	0.68642	0.90044	1	17014	2	-0.075676	-0.612511004824945	4117	0.212592324776613
DDX20	ENSG00000064703	DDX20	11218	DDX20	Stim	16	8.1375e-05	0.00082866	0.058137	272	10	-0.18098	0.98828	0.99585	1	19126	1	-0.18098	-1.49505473109153	1126	0.058106502763287
DDX21	ENSG00000165732	DDX21	9188	DDX21	Stim	16	0.017075	0.087697	0.926076	1820	7	-0.14287	0.073294	0.26684	0.971833	5275	5	-0.14287	-1.17565811360293	1788	0.092298951500439
DDX23	ENSG00000174243	DDX23	9416	DDX23	Stim	16	0.012869	0.069227	0.867843	1534	9	-0.18242	0.424	0.74225	1	14022	6	-0.18242	-1.5071232466828	1106	0.0570734982697175
DDX24	ENSG00000089737	DDX24	57062	DDX24	Stim	16	0.26755	0.58881	1	10464	6	0.075587	0.15856	0.44037	1	8468	6	0.075587	0.655211129816301	14960	0.772635710965343
DDX25	ENSG00000109832	DDX25	29118	DDX25	Stim	16	0.33432	0.65732	1	11787	6	0.016064	0.51113	0.80926	1	15263	6	0.016064	0.156354009302686	10597	0.547285780693146
DDX26B	ENSG00000165359	INTS6L	203522	INTS6L	Stim	16	0.027427	0.12572	1	2409	6	-0.022379	0.28629	0.6139	1	11680	7	-0.022379	-0.165833452416395	7525	0.388616290480864
DDX27	ENSG00000124228	DDX27	55661	DDX27	Stim	16	6.4795e-05	0.00066298	0.049372	259	10	-0.38326	0.99858	0.99871	1	19253	1	-0.38326	-3.1903459351218	172	0.00883218842001963
DDX28	ENSG00000182810	DDX28	55794	DDX28	Stim	16	0.98966	0.99586	1	19225	1	0.1375	0.019141	0.096687	0.914477	2034	8	0.1375	1.17409863384599	17687	0.91348587366355
DDX31	ENSG00000125485	DDX31	64794	DDX31	Stim	12	0.025613	0.10949	0.979125	2306	5	0.010269	0.049389	0.18151	0.96454	3941	5	0.010269	0.1077866149614	10099	0.521563968803264
DDX39A	ENSG00000123136	DDX39A	10212	DDX39A	Stim	16	0.074716	0.26364	1	4571	8	-0.12853	0.44748	0.76084	1	14322	4	-0.12853	-1.05547581250646	2112	0.109033624296266
DDX39B	ENSG00000198563	DDX39B	7919	DDX39B	Stim	16	0.64818	0.87906	1	16393	3	0.07923	0.47311	0.78062	1	14711	6	0.07923	0.685742798079512	15203	0.785186715562213
DDX3X	ENSG00000215301	DDX3X	1654	DDX3X	Stim	12	0.14595	0.38181	1	7217	6	-0.095431	0.85419	0.94892	1	18286	3	-0.095431	-0.778075953092782	3201	0.165280718971128
DDX3Y	ENSG00000067048	DDX3Y	8653	DDX3Y	Stim	16	0.18611	0.47536	1	8353	3	0.15169	0.0067842	0.041892	0.834661	962	11	0.15169	1.29302379790171	18089	0.934249263984298
DDX4	ENSG00000152670	DDX4	54514	DDX4	Stim	16	0.77411	0.93091	1	17547	4	0.031645	0.038395	0.16476	0.958112	3315	6	0.031645	0.286937024183029	11791	0.608956148959248
DDX41	ENSG00000183258	DDX41	51428	DDX41	Stim	16	0.054868	0.21426	1	3798	9	-0.09801	0.93159	0.98193	1	18739	3	-0.09801	-0.799690329280216	3112	0.160683848974743
DDX42	ENSG00000198231	DDX42	11325	DDX42	Stim	16	0.018515	0.093771	0.937325	1921	8	-0.13313	0.98534	0.99496	1	19096	2	-0.13313	-1.0940280150897	2017.5	0.10412685295181
DDX43	ENSG00000080007	DDX43	55510	DDX43	Stim	16	0.71852	0.91029	1	17065	4	0.15891	0.0072289	0.044044	0.838584	1009	8	0.15891	1.35353399413019	18283.5	0.944269407571923
DDX46	ENSG00000145833	DDX46	9879	DDX46	Stim	16	0.18041	0.46692	1	8193	7	-0.094462	0.37241	0.69995	1	13260	6	-0.094462	-0.769954847809485	3245	0.167553328856981
DDX47	ENSG00000213782	DDX47	51202	DDX47	Stim	16	0.02264	0.1088	0.977554	2142	7	-0.015125	0.32499	0.65915	1	12517	5	-0.015125	-0.105038305125335	8109	0.418780021693094
DDX49	ENSG00000105671	DDX49	54555	DDX49	Stim	16	5.8904e-06	7.1846e-05	0.009033	153	6	-0.040169	0.07723	0.27569	0.97482	5453	7	-0.040169	-0.314929905450302	6249	0.322710603791126
DDX5	ENSG00000108654	DDX5	1655	DDX5	Stim	16	0.63434	0.87142	1	16202	3	-0.0034173	0.27172	0.59604	1	11374	4	-0.0034173	-0.0069170829114475	9020	0.465833376375187
DDX50	ENSG00000107625	DDX50	79009	DDX50	Stim	16	0.09045	0.3001	1	5174	6	0.0098972	0.70606	0.91	1	17184	5	0.0098972	0.104670591283041	10057	0.519394659366768
DDX51	ENSG00000185163	DDX51	317781	DDX51	Stim	12	0.00090664	0.0063232	0.249859	513	8	-0.15917	0.9049	0.96255	1	18577	1	-0.15917	-1.3122670053653	1473	0.0760291307267187
DDX52	ENSG00000278053	DDX52	11056	DDX52	Stim	16	0.020359	0.10049	0.951083	2033	9	-0.12201	0.41454	0.73477	1	13890	6	-0.12201	-1.00083225580151	2276	0.117504261143536
DDX53	ENSG00000184735	DDX53	168400	DDX53	Stim	16	0.13131	0.38727	1	6739	5	-0.027965	0.34984	0.68085	1	12910	3	-0.027965	-0.212649235814226	7086	0.365941841847012
DDX54	ENSG00000123064	DDX54	79039	DDX54	Stim	16	6.1428e-10	2.5568e-07	8.7e-05	36	15	-0.49152	0.99956	0.99957	1	19298	0	-0.49152	-4.09766364200492	81	0.00413201797427819
DDX55	ENSG00000111364	DDX55	57696	DDX55	Stim	16	0.2121	0.51324	1	9067	7	-0.09838	0.77269	0.93435	1	17697	4	-0.09838	-0.802791267314086	3090.5	0.159547544031817
DDX56	ENSG00000136271	DDX56	54606	DDX56	Stim	16	3.7699e-05	0.0004073	0.033701	232	9	-0.33792	0.70302	0.90851	1	17153	4	-0.33792	-2.81035531226866	241	0.0123960539228346
DDX58	ENSG00000107201	RIGI	23586	RIGI	Stim	12	0.78624	0.91554	1	17659	2	0.10755	0.082286	0.26632	0.971833	5664	7	0.10755	0.923090271374634	16616	0.858168483032901
DDX59	ENSG00000118197	DDX59	83479	DDX59	Stim	16	0.18931	0.48008	1	8446	6	-0.050301	0.80561	0.94519	1	17922	2	-0.050301	-0.399845322096706	5536	0.285883993595372
DDX6	ENSG00000110367	DDX6	1656	DDX6	Stim	16	2.6949e-05	0.00030758	0.02877	206	7	-0.088796	0.36208	0.69119	1	13090	4	-0.088796	-0.72246859132325	3491	0.180259284127886
DDX60	ENSG00000137628	DDX60	55601	DDX60	Stim	16	0.032283	0.14237	1	2644	8	-0.16701	0.54206	0.8281	1	15634	5	-0.16701	-1.37797336802892	1329	0.0685914983730179
DDX60L	ENSG00000181381	DDX60L	91351	DDX60L	Stim	16	0.91666	0.97642	1	18706	2	0.040549	0.4407	0.7555	1	14234	6	0.040549	0.361560678922427	12442	0.642580445224937
DEAF1	ENSG00000177030	DEAF1	10522	DEAF1	Stim	16	0.76146	0.9261	1	17441	4	-0.015462	0.30367	0.63459	1	12055	5	-0.015462	-0.107862673010238	8078	0.417178864728062
DECR1	ENSG00000104325	DECR1	1666	DECR1	Stim	16	0.94623	0.98566	1	18925	3	0.13684	0.032366	0.1453	0.943757	2966	8	0.13684	1.16856723086666	17660.5	0.912091317597231
DECR2	ENSG00000242612	DECR2	26063	DECR2	Stim	16	0.06489	0.23989	1	4186	6	-0.085067	0.34355	0.67551	1	12812	5	-0.085067	-0.691216164490005	3656	0.188781571199835
DEDD	ENSG00000158796	DEDD	9191	DEDD	Stim	16	0.44727	0.75785	1	13821	4	0.053312	0.28255	0.60938	1	11603	7	0.053312	0.468526279263728	13441	0.694179019678736
DEDD2	ENSG00000160570	DEDD2	162989	DEDD2	Stim	16	0.22694	0.53407	1	9435	6	-0.045802	0.44667	0.76023	1	14311	4	-0.045802	-0.362139591787569	5841	0.301637312122308
DEF6	ENSG00000023892	DEF6	50619	DEF6	Stim	16	0.00020737	0.0018974	0.107107	341	8	-0.22023	0.66862	0.89166	1	16859	4	-0.22023	-1.82400559008989	717	0.0369815608697898
DEF8	ENSG00000140995	DEF8	54849	DEF8	Stim	16	0.12762	0.37984	1	6590	8	-0.064259	0.49076	0.79407	1	14953	5	-0.064259	-0.516826114196047	4726	0.244047311605805
DEFA1	ENSG00000206047	DEFA1	1667	DEFA1	Stim	16	0.84145	0.95652	1	18150	4	0.097214	0.15277	0.42974	1	8259	8	0.097214	0.836465148352798	16109	0.831981819120913
DEFA1B	ENSG00000240247	DEFA1B	728358	DEFA1B	Stim	16	0.1667	0.44621	1	7828	6	-0.0092032	0.15678	0.43711	1	8399	3	-0.0092032	-0.055408210938928	8605	0.444398533133619
DEFA3	ENSG00000239839	DEFA3	1668	DEFA3	Stim	16	0.099016	0.31918	1	5520	5	-0.010431	0.27676	0.60222	1	11475	6	-0.010431	-0.065698296663213	8488	0.438355456846237
DEFA4	ENSG00000164821	DEFA4	1669	DEFA4	Stim	16	0.63978	0.87443	1	16261	5	0.01788	0.13746	0.40077	0.996729	7769	7	0.01788	0.171573748409464	10748	0.555084964619596
DEFA5	ENSG00000164816	DEFA5	1670	DEFA5	Stim	16	0.58176	0.84228	1	15562	4	0.021288	0.43127	0.74806	1	14106	6	0.021288	0.200135901975487	11003	0.568255771912608
DEFA6	ENSG00000164822	DEFA6	1671	DEFA6	Stim	16	0.11825	0.36059	1	6266	3	-0.016877	0.32783	0.66185	1	12565	5	-0.016877	-0.11972166576139	7953	0.410722586643252
DEFB1	ENSG00000164825	DEFB1	1672	DEFB1	Stim	16	0.61205	0.85925	1	15940	2	0.17416	0.0094957	0.05464	0.858018	1225	9	0.17416	1.48134292660726	18552.5	0.958163318010433
DEFB103A	ENSG00000176797	DEFB103A	414325	DEFB103A	Stim	16	0.18674	0.47628	1	8369	5	-0.05915	0.60588	0.8606	1	16282	3	-0.05915	-0.474008026587827	4997	0.258044522493673
DEFB104B	ENSG00000177023	DEFB104B	503618	DEFB104B	Stim	16	0.16832	0.44865	1	7873	7	-0.11418	0.55999	0.83726	1	15829	5	-0.11418	-0.935209702273935	2514	0.129797014617014
DEFB105A	ENSG00000186562	DEFB105A	245908	DEFB105A	Stim	16	0.07348	0.26069	1	4517	5	0.082822	0.016756	0.086707	0.903271	1840	6	0.082822	0.715847039748865	15403	0.795516760497908
DEFB105B	ENSG00000186599	DEFB105B	504180	DEFB105B	Stim	16	0.30136	0.62608	1	11188	6	-0.054032	0.11642	0.35943	0.989973	7000	5	-0.054032	-0.431114510757162	5301	0.27374619079593
DEFB106A	ENSG00000186579	DEFB106A	245909	DEFB106A	Stim	16	0.37339	0.69333	1	12485	5	0.072606	0.1314	0.38901	0.993604	7558	8	0.072606	0.630227626359636	14787	0.763700222095966
DEFB106B	ENSG00000187082	DEFB106B	503841	DEFB106B	Stim	8	0.41286	0.63749	1	13187	3	-0.015771	0.061839	0.18768	0.96454	4646	2	-0.015771	-0.1104523753142	8056	0.416042559785135
DEFB107A	ENSG00000186572	DEFB107A	245910	DEFB107A	Stim	16	0.041782	0.17368	1	3134	7	-0.041754	0.85699	0.96277	1	18308	4	-0.041754	-0.328213653514312	6131	0.316615877279066
DEFB107B	ENSG00000198129	DEFB107B	503614	DEFB107B	Stim	4	0.066807	0.15241	1	4264	2	-0.13893	0.29927	0.44223	1	11963	1	-0.13893	-1.14263731399902	1883	0.0972057228448944
DEFB108B	ENSG00000184276	DEFB108B	245911	DEFB108B	Stim	16	0.20155	0.49807	1	8781	7	-0.014295	0.02802	0.1309	0.937696	2693	7	-0.014295	-0.0980821468331407	8174	0.422137286297195
DEFB110	ENSG00000203970	DEFB110	245913	DEFB110	Stim	16	0.95355	0.98691	1	18966	2	0.16646	0.00054593	0.0045959	0.566784	156	11	0.16646	1.41680989184835	18446	0.952636743969836
DEFB112	ENSG00000180872	DEFB112	245915	DEFB112	Stim	16	0.11779	0.35963	1	6242	6	0.042669	0.29504	0.62442	1	11864	5	0.042669	0.379328215765141	12599	0.650689530499458
DEFB113	ENSG00000214642	DEFB113	245927	DEFB113	Stim	16	0.07759	0.27033	1	4671	6	-0.087804	0.83549	0.95541	1	18159	4	-0.087804	-0.714154725027037	3534	0.18248024378906
DEFB114	ENSG00000177684	DEFB114	245928	DEFB114	Stim	16	0.44043	0.75209	1	13715	6	-0.010915	0.22378	0.53491	1	10227	5	-0.010915	-0.069754658848059	8442	0.435979546511027
DEFB115	ENSG00000215547	DEFB115	245929	DEFB115	Stim	16	0.2865	0.61169	1	10921	6	0.0059264	0.37629	0.70321	1	13314	6	0.0059264	0.0713916595400933	9740	0.503021538143691
DEFB116	ENSG00000215545	DEFB116	245930	DEFB116	Stim	16	0.26904	0.59066	1	10500	3	0.11065	0.041965	0.17606	0.96454	3518	9	0.11065	0.949071103550301	16762	0.865709415835959
DEFB118	ENSG00000131068	DEFB118	117285	DEFB118	Stim	16	0.39972	0.71686	1	12971	3	0.10979	0.029522	0.13593	0.938166	2787	7	0.10979	0.941863517849954	16723	0.863695057073498
DEFB119	ENSG00000180483	DEFB119	245932	DEFB119	Stim	16	0.2091	0.50901	1	8995	5	-0.012516	0.10434	0.33453	0.98516	6541	6	-0.012516	-0.0831725015297501	8320	0.429678219100253
DEFB121	ENSG00000204548	DEFB121	245934	DEFB121	Stim	16	0.18557	0.47457	1	8338	3	0.1051	0.1237	0.37398	0.992291	7275	8	0.1051	0.902557033042252	16505	0.852383657868912
DEFB123	ENSG00000180424	DEFB123	245936	DEFB123	Stim	16	0.4865	0.7876	1	14417	4	-0.013342	0.24373	0.56094	1	10729	6	-0.013342	-0.0900951361675245	8256	0.426372604720831
DEFB124	ENSG00000180383	DEFB124	245937	DEFB124	Stim	16	0.22103	0.52586	1	9293	3	0.066513	0.0027519	0.01914	0.753775	487	7	0.066513	0.579162719764043	14378	0.742575280202469
DEFB125	ENSG00000178591	DEFB125	245938	DEFB125	Stim	16	0.41781	0.73278	1	13283	6	0.047957	0.024021	0.11664	0.93722	2392	6	0.047957	0.423646486908666	13016	0.672227674190383
DEFB126	ENSG00000125788	DEFB126	81623	DEFB126	Stim	16	0.15843	0.4334	1	7595	6	-0.058691	0.37818	0.70478	1	13351	4	-0.058691	-0.470161187243107	5020	0.259232477661278
DEFB127	ENSG00000088782	DEFB127	140850	DEFB127	Stim	16	0.678	0.89523	1	16750	4	0.076794	0.16324	0.44887	1	8631	6	0.076794	0.665326892537601	15045	0.777025980063013
DEFB128	ENSG00000185982	DEFB128	245939	DEFB128	Stim	16	0.37721	0.69683	1	12559	5	0.042036	0.44247	0.75691	1	14262	6	0.042036	0.374023097453142	12541	0.647693817468106
DEFB129	ENSG00000125903	DEFB129	140881	DEFB129	Stim	16	0.47276	0.77893	1	14231	3	0.030911	0.23649	0.55163	1	10551	7	0.030911	0.280785433596919	11742.5	0.606425287950003
DEFB130	ENSG00000232948	DEFB130A	245940	DEFB130A	Stim	16	0.19305	0.48568	1	8552	4	0.10254	0.095851	0.31664	0.984875	6208	8	0.10254	0.881101894213315	16379	0.845927379784102
DEFB131	ENSG00000186146	DEFB131A	644414	DEFB131A	Stim	16	0.21416	0.51613	1	9122	4	0.044632	0.0033211	0.022467	0.772181	562	6	0.044632	0.395779949171862	12756	0.658798615773979
DEFB132	ENSG00000186458	DEFB132	400830	DEFB132	Stim	16	0.12382	0.37209	1	6453	6	0.066554	0.47825	0.78454	1	14782	6	0.066554	0.57950633722185	14383	0.742833531325861
DEFB133	ENSG00000214643	DEFB133	403339	DEFB133	Stim	12	0.051198	0.18443	1	3624	7	-0.16174	0.95555	0.98104	1	18918	1	-0.16174	-1.33380595333029	1416	0.0730850679200454
DEFB134	ENSG00000205882	DEFB134	613211	DEFB134	Stim	16	0.77121	0.9298	1	17517	3	0.010967	0.10003	0.3255	0.98516	6369	6	0.010967	0.113636492657727	10171	0.525282784980115
DEFB135	ENSG00000205883	DEFB135	613209	DEFB135	Stim	16	0.39296	0.71095	1	12867	6	-0.018108	0.2594	0.58077	1	11102	6	-0.018108	-0.130038570409211	7850	0.405402613501369
DEFB136	ENSG00000205884	DEFB136	613210	DEFB136	Stim	16	0.65383	0.88212	1	16454	3	0.032404	0.14895	0.42263	1	8136	5	0.032404	0.293298137609265	11865	0.612778265585455
DEFB4A	ENSG00000171711	DEFB4A	1673	DEFB4A	Stim	12	0.46733	0.73588	1	14152	2	0.051547	0.29559	0.58776	1	11881	4	0.051547	0.453733966750809	13287	0.68622488507825
DEFB4B	ENSG00000177257	DEFB4B	100289462	DEFB4B	Stim	16	0.40052	0.71757	1	12984	4	0.044608	0.023514	0.11459	0.936151	2363	5	0.044608	0.395578807245341	12755	0.6587469655493
DEGS1	ENSG00000143753	DEGS1	8560	DEGS1	Stim	16	0.17468	0.45835	1	8032	3	0.040384	0.309	0.64076	1	12160	5	0.040384	0.360177828177594	12428	0.641857342079438
DEGS2	ENSG00000168350	DEGS2	123099	DEGS2	Stim	16	0.065549	0.2415	1	4209	3	0.15004	0.040621	0.17186	0.961416	3450	9	0.15004	1.27919529045337	18039.5	0.931666752750374
DEK	ENSG00000124795	DEK	7913	DEK	Stim	16	0.24081	0.55325	1	9786	6	-0.078305	0.32788	0.66191	1	12566	3	-0.078305	-0.634544426692632	3971	0.205051391973555
DELEC1	ENSG00000173077	DELEC1	50514	DELEC1	Stim	16	0.11954	0.36332	1	6308	5	0.025356	0.054418	0.21361	0.971833	4220	6	0.025356	0.234229458520846	11303	0.583750839316151
DENND1A	ENSG00000119522	DENND1A	57706	DENND1A	Stim	16	0.1624	0.43954	1	7692	7	-0.039356	0.016158	0.08416	0.899484	1803	6	-0.039356	-0.308116222689393	6314	0.326067868395228
DENND1B	ENSG00000213047	DENND1B	163486	DENND1B	Stim	16	0.39815	0.7155	1	12956	6	0.017168	0.47395	0.78127	1	14726	4	0.017168	0.165606537922666	10690	0.552089251588244
DENND1C	ENSG00000205744	DENND1C	79958	DENND1C	Stim	16	0.00020927	0.0019122	0.10763	342	10	-0.14459	0.6899	0.90215	1	17046	4	-0.14459	-1.19007328500362	1753	0.0904911936366923
DENND2A	ENSG00000146966	DENND2A	27147	DENND2A	Stim	16	0.87804	0.96603	1	18413	3	-0.012869	0.64522	0.88009	1	16646	4	-0.012869	-0.0861309640323341	8293	0.428283663033934
DENND2C	ENSG00000175984	DENND2C	163259	DENND2C	Stim	16	0.78347	0.93441	1	17637	4	0.12153	0.088773	0.30136	0.983499	5913	8	0.12153	1.04025544357329	17170	0.886731057280099
DENND2D	ENSG00000162777	DENND2D	79961	DENND2D	Stim	16	0.39261	0.71062	1	12860	5	-0.051832	0.2049	0.5095	1	9770	4	-0.051832	-0.412676500826044	5446	0.281235473374309
DENND3	ENSG00000105339	DENND3	22898	DENND3	Stim	16	0.2189	0.52284	1	9241	7	0.078866	0.0064497	0.040117	0.833839	921	7	0.078866	0.682692145527272	15175	0.783740509271215
DENND4A	ENSG00000174485	DENND4A	10260	DENND4A	Stim	16	0.21968	0.52396	1	9262	7	-0.023074	0.058095	0.22444	0.971833	4412	6	-0.023074	-0.171658187371908	7466	0.385568927224833
DENND4B	ENSG00000198837	DENND4B	9909	DENND4B	Stim	16	0.43556	0.748	1	13622	4	0.015155	0.19383	0.49427	1	9487	7	0.015155	0.148735758835692	10512	0.542895511595475
DENND4C	ENSG00000137145	DENND4C	55667	DENND4C	Stim	16	0.090854	0.30101	1	5197	6	-0.010319	0.20622	0.51134	1	9802	6	-0.010319	-0.064759634339447	8499	0.438923609317701
DENND5A	ENSG00000184014	DENND5A	23258	DENND5A	Stim	16	0.12247	0.36938	1	6398	5	-0.01138	0.68009	0.89737	1	16957	5	-0.01138	-0.073651783674409	8408.5	0.434223438871959
DENND5B	ENSG00000170456	DENND5B	160518	DENND5B	Stim	16	0.39288	0.71087	1	12864	6	0.02638	0.26966	0.59352	1	11331	7	0.02638	0.242811514052421	11389	0.5881927586385
DENND6A	ENSG00000174839	DENND6A	201627	DENND6A	Stim	16	0.166	0.44512	1	7798	7	-0.056105	0.76293	0.93111	1	17630	4	-0.056105	-0.448488144660438	5177	0.267341562935799
DENND6B	ENSG00000205593	DENND6B	414918	DENND6B	Stim	16	0.41373	0.72936	1	13203	6	0.025939	0.44967	0.76257	1	14360	6	0.025939	0.239115531152592	11348	0.586075099426682
DENR	ENSG00000139726	DENR	8562	DENR	Stim	16	0.13111	0.38685	1	6729	7	-0.072802	0.45093	0.76358	1	14377	6	-0.072802	-0.588424259124021	4284	0.221217912297918
DEPDC1	ENSG00000024526	DEPDC1	55635	DEPDC1	Stim	16	0.28051	0.60554	1	10804	5	0.031951	0.041324	0.17403	0.963676	3485	7	0.031951	0.289501583746175	11822.5	0.610557305924281
DEPDC1B	ENSG00000035499	DEPDC1B	55789	DEPDC1B	Stim	16	0.28687	0.61204	1	10927	4	-0.039518	0.34334	0.67531	1	12809	5	-0.039518	-0.309473930693412	6301	0.325396415474407
DEPDC4	ENSG00000166153	DEPDC4	120863	DEPDC4	Stim	16	0.59221	0.84816	1	15694	3	0.15014	0.00029022	0.0026381	0.471137	107	9	0.15014	1.28003338181387	18044	0.931925003873767
DEPDC5	ENSG00000100150	DEPDC5	9681	DEPDC5	Stim	16	0.62022	0.86377	1	16036	3	0.15139	0.0060259	0.037784	0.827224	877	11	0.15139	1.29050952382019	18082	0.933887712411549
DEPDC7	ENSG00000121690	DEPDC7	91614	DEPDC7	Stim	16	0.19341	0.4862	1	8561	6	-0.053261	0.4723	0.77999	1	14696	3	-0.053261	-0.424652826367665	5350	0.276277051805175
DEPTOR	ENSG00000155792	DEPTOR	64798	DEPTOR	Stim	16	0.53138	0.81363	1	14943	5	0.05478	0.048082	0.19474	0.96961	3865	6	0.05478	0.480829460435947	13550	0.69980889416869
DERA	ENSG00000023697	DERA	51071	DERA	Stim	16	0.098624	0.31835	1	5502	7	-0.049638	0.49845	0.7998	1	15056	4	-0.049638	-0.394288776376556	5586	0.288466504829296
DERL1	ENSG00000136986	DERL1	79139	DERL1	Stim	16	0.23641	0.5473	1	9674	7	0.025669	0.28452	0.61177	1	11644	7	0.025669	0.236852684479228	11331	0.585197045607148
DERL2	ENSG00000072849	DERL2	51009	DERL2	Stim	16	0.69332	0.9012	1	16889	2	0.012143	0.038641	0.16554	0.958436	3331	6	0.012143	0.12349244705727	10260.5	0.529879654976499
DERL3	ENSG00000099958	DERL3	91319	DERL3	Stim	16	0.12804	0.38067	1	6602	5	0.058574	0.14936	0.4234	1	8147	7	0.058574	0.512626646653521	13812	0.713341253034451
DES	ENSG00000175084	DES	1674	DES	Stim	16	0.040564	0.16978	1	3065	6	-0.076673	0.035108	0.15417	0.952455	3119	3	-0.076673	-0.620866775689184	4062	0.209751562419297
DESI1	ENSG00000100418	DESI1	27351	DESI1	Stim	16	0.0023236	0.016221	0.438637	711	10	-0.21234	0.97586	0.99262	1	19032	1	-0.21234	-1.75788018174601	778	0.0401322245751769
DESI2	ENSG00000121644	DESI2	51029	DESI2	Stim	16	0.16777	0.44781	1	7855	7	0.11132	0.15424	0.43247	1	8313	8	0.11132	0.954686315665687	16781	0.86669077010485
DET1	ENSG00000140543	DET1	55070	DET1	Stim	16	0.74518	0.92008	1	17284	3	0.156	0.01473	0.078081	0.898424	1668	10	0.156	1.32914553553949	18211	0.940550591395073
DEXI	ENSG00000182108	DEXI	28955	DEXI	Stim	16	0.17764	0.4628	1	8109	5	0.10167	0.20991	0.51639	1	9896	7	0.10167	0.873810499376918	16328	0.8432932183255
DFFA	ENSG00000160049	DFFA	1676	DFFA	Stim	16	0.16917	0.44997	1	7893	5	0.1162	0.020314	0.10149	0.921235	2128	8	0.1162	0.995585174058349	16983	0.877124115489902
DFFB	ENSG00000169598	DFFB	1677	DFFB	Stim	16	0.1921	0.48421	1	8522	6	0.15786	0.020646	0.10286	0.926251	2144	9	0.15786	1.34473403484489	18267	0.943443003977067
DFNA5	ENSG00000105928	GSDME	1687	GSDME	Stim	16	0.074894	0.26404	1	4579	6	0.015757	0.13706	0.40001	0.996433	7753	6	0.015757	0.153781068825935	10562	0.545478022829399
DFNB31	ENSG00000095397	WHRN	25861	WHRN	Stim	12	0.039219	0.15047	1	2985	5	0.021896	0.12932	0.35679	0.989973	7476	5	0.021896	0.20523149744736	11063	0.571354785393316
DFNB59	ENSG00000204311	PJVK	494513	PJVK	Stim	16	0.23676	0.54777	1	9681	6	-0.061194	0.44059	0.75543	1	14229	6	-0.061194	-0.491138613996557	4893	0.252672899127111
DGAT1	ENSG00000185000	DGAT1	8694	DGAT1	Stim	16	0.052784	0.20793	1	3697	8	-0.10356	0.20391	0.50812	1	9746	3	-0.10356	-0.846204399788264	2871	0.14823614482723
DGAT2	ENSG00000062282	DGAT2	84649	DGAT2	Stim	16	0.12091	0.36612	1	6351	6	0.012663	0.15358	0.43121	1	8288	6	0.012663	0.127850522131898	10305	0.532203915087031
DGAT2L6	ENSG00000184210	DGAT2L6	347516	DGAT2L6	Stim	16	0.18462	0.47317	1	8319	6	-0.030377	0.16138	0.44559	1	8575	5	-0.030377	-0.232863999429615	6905	0.356593151180208
