id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Enrichment	pos.rank	neg.rank
HDGFRP3	ENSG00000166503	HDGFL3	50810	HDGFL3	-0.336735	12946	5960
DTX3	ENSG00000178498	DTX3	196403	DTX3	-0.336569	12944	5961
APH1A	ENSG00000117362	APH1A	51107	APH1A	-0.33654	12943	5962
DERL3	ENSG00000099958	DERL3	91319	DERL3	-0.336385	12942	5963
POLR3B	ENSG00000013503	POLR3B	55703	POLR3B	-0.33638	12941	5964
LRBA	ENSG00000198589	LRBA	987	LRBA	-0.33637	12940	5965
TMUB2	ENSG00000168591	TMUB2	79089	TMUB2	-0.3362205	12939	5966
FAM174A	ENSG00000174132	FAM174A	345757	FAM174A	-0.33617	12938	5967
PSMB7	ENSG00000136930	PSMB7	5695	PSMB7	-0.33604	12937	5968
FADS2	ENSG00000134824	FADS2	9415	FADS2	-0.33601513	12936	5969
COX8A	ENSG00000176340	COX8A	1351	COX8A	-0.33601	12935	5970
PRR15L	ENSG00000167183	PRR15L	79170	PRR15L	-0.335983	12934	5971
HIST1H2AE	ENSG00000277075	H2AC8	3012	H2AC8	-0.33597345	12933	5972
ATG3	ENSG00000144848	ATG3	64422	ATG3	-0.335955	12932	5973
CREG2	ENSG00000175874	CREG2	200407	CREG2	-0.335724	12931	5974
ABCD1	ENSG00000101986	ABCD1	215	ABCD1	-0.3357086	12930	5975
RORB	ENSG00000198963	RORB	6096	RORB	-0.33567	12929	5976
FXYD6	ENSG00000137726	FXYD6	53826	FXYD6	-0.33565	12928	5977
IRAK3	ENSG00000090376	IRAK3	11213	IRAK3	-0.335465	12927	5978
ZNF562	ENSG00000171466	ZNF562	54811	ZNF562	-0.335295	12926	5979
PAGR1	ENSG00000280789	PAGR1	79447	PAGR1	-0.335195	12925	5980
RGS22	ENSG00000132554	RGS22	26166	RGS22	-0.33504375	12924	5981
ETV7	ENSG00000010030	ETV7	51513	ETV7	-0.334915	12923	5982
DCAF6	ENSG00000143164	DCAF6	55827	DCAF6	-0.334895	12922	5983
GNA13	ENSG00000120063	GNA13	10672	GNA13	-0.33482	12921	5984
FUT11	ENSG00000196968	FUT11	170384	FUT11	-0.3346475	12920	5985
ALPPL2	ENSG00000163286	ALPG	251	ALPG	-0.334559	12919	5986
IL22RA2	ENSG00000164485	IL22RA2	116379	IL22RA2	-0.334495	12918	5987
OR2C1	ENSG00000168158	OR2C1	4993	OR2C1	-0.3344388	12917	5988
DAZ2	ENSG00000205944	DAZ2	57055	DAZ2	-0.33443	12916	5989
STARD3	ENSG00000131748	STARD3	10948	STARD3	-0.3343685	12915	5990
GAGE1	ENSG00000205777	GAGE1	2543	GAGE1	-0.334345	12914	5991
OR6Q1	ENSG00000279051	OR6Q1	219952	OR6Q1	-0.3343	12913	5992
RAB1A	ENSG00000138069	RAB1A	5861	RAB1A	-0.33422	12912	5993
CCDC47	ENSG00000108588	CCDC47	57003	CCDC47	-0.33417	12911	5994
NFYC	ENSG00000066136	NFYC	4802	NFYC	-0.334135	12910	5995
RPS4Y1	ENSG00000129824	RPS4Y1	6192	RPS4Y1	-0.3341	12909	5996
CDON	ENSG00000064309	CDON	50937	CDON	-0.334065	12908	5997
SNRNP35	ENSG00000184209	SNRNP35	11066	SNRNP35	-0.33356915	12907	5998
ENPP6	ENSG00000164303	ENPP6	133121	ENPP6	-0.33351	12906	5999
PTRF	ENSG00000177469	CAVIN1	284119	CAVIN1	-0.333295	12905	6000
ZFAND2A	ENSG00000178381	ZFAND2A	90637	ZFAND2A	-0.33329	12904	6001
SIPA1	ENSG00000213445	SIPA1	6494	SIPA1	-0.333285	12903	6002
FAM178A	ENSG00000119906	SLF2	55719	SLF2	-0.333235	12902	6003
REEP2	ENSG00000132563	REEP2	51308	REEP2	-0.3331675	12901	6004
CKS1B	ENSG00000173207	CKS1B	1163	CKS1B	-0.33316	12900	6005
GSG2	ENSG00000177602	HASPIN	83903	HASPIN	-0.333135	12899	6006
PSIP1	ENSG00000164985	PSIP1	11168	PSIP1	-0.333095	12898	6007
ITFG2	ENSG00000111203	ITFG2	55846	ITFG2	-0.3330815	12897	6008
MOB1B	ENSG00000173542	MOB1B	92597	MOB1B	-0.33307	12896	6009
KCNMB3	ENSG00000171121	KCNMB3	27094	KCNMB3	-0.33302	12895	6010
RIMBP3C	ENSG00000183246	RIMBP3C	150221	RIMBP3C	-0.332845	12894	6011
DNAJC7	ENSG00000168259	DNAJC7	7266	DNAJC7	-0.3328275	12893	6012
CTHRC1	ENSG00000164932	CTHRC1	115908	CTHRC1	-0.332665	12892	6013
GPX4	ENSG00000167468	GPX4	2879	GPX4	-0.332645	12891	6014
STAMBPL1	ENSG00000138134	STAMBPL1	57559	STAMBPL1	-0.3326275	12890	6015
DUSP18	ENSG00000167065	DUSP18	150290	DUSP18	-0.33258	12889	6016
NBPF15	ENSG00000266338	NBPF15	284565	NBPF15	-0.33256	12888	6017
DGCR6L	ENSG00000128185	DGCR6L	85359	DGCR6L	-0.332495	12887	6018
IFT52	ENSG00000101052	IFT52	51098	IFT52	-0.332485	12886	6019
B3GALNT2	ENSG00000162885	B3GALNT2	148789	B3GALNT2	-0.332395	12885	6020
ABCG4	ENSG00000172350	ABCG4	64137	ABCG4	-0.332225	12884	6021
ZNF143	ENSG00000166478	ZNF143	7702	ZNF143	-0.33221	12883	6022
ZAK	ENSG00000091436	MAP3K20	51776	MAP3K20	-0.3321325	12882	6023
MSMB	ENSG00000263639	MSMB	4477	MSMB	-0.332115	12881	6024
PDZD4	ENSG00000067840	PDZD4	57595	PDZD4	-0.33208	12879	6025
STAC2	ENSG00000141750	STAC2	342667	STAC2	-0.33208	12880	6026
TRNAU1AP	ENSG00000180098	TRNAU1AP	54952	TRNAU1AP	-0.33207	12878	6027
NYX	ENSG00000188937	NYX	60506	NYX	-0.332025	12877	6028
DLX3	ENSG00000064195	DLX3	1747	DLX3	-0.33199	12876	6029
MID2	ENSG00000080561	MID2	11043	MID2	-0.33195	12875	6030
C7orf33	ENSG00000170279	C7orf33	202865	C7orf33	-0.33159	12874	6031
PRF1	ENSG00000180644	PRF1	5551	PRF1	-0.33131	12873	6032
RERGL	ENSG00000111404	RERGL	79785	RERGL	-0.331225	12872	6033
KCNH6	ENSG00000173826	KCNH6	81033	KCNH6	-0.33109	12871	6034
IRS2	ENSG00000185950	IRS2	8660	IRS2	-0.33097	12870	6035
ZDHHC12	ENSG00000160446	ZDHHC12	84885	ZDHHC12	-0.330835	12869	6036
PREP	ENSG00000085377	PREP	5550	PREP	-0.330815	12868	6037
TRIO	ENSG00000038382	TRIO	7204	TRIO	-0.3308025	12867	6038
CELA3A	ENSG00000142789	CELA3A	10136	CELA3A	-0.330535	12866	6039
MARCO	ENSG00000019169	MARCO	8685	MARCO	-0.3305	12865	6040
GJB6	ENSG00000121742	GJB6	10804	GJB6	-0.33045	12864	6041
RD3L	ENSG00000227729	RD3L	647286	RD3L	-0.330315	12863	6042
CHTF8	ENSG00000168802	CHTF8	54921	CHTF8	-0.33024	12862	6043
RMND5B	ENSG00000145916	RMND5B	64777	RMND5B	-0.330215	12861	6044
RFPL4AL1	ENSG00000229292	RFPL4AL1	729974	RFPL4AL1	-0.3300733	12860	6045
TXNRD3NB	ENSG00000197763	TXNRD3	114112	TXNRD3	-0.33003	12859	6046
OGFRL1	ENSG00000119900	OGFRL1	79627	OGFRL1	-0.3298905	12858	6047
EMC3	ENSG00000125037	EMC3	55831	EMC3	-0.32974	12857	6048
LRP8	ENSG00000157193	LRP8	7804	LRP8	-0.32967	12856	6049
HIAT1	ENSG00000156875	MFSD14A	64645	MFSD14A	-0.32947	12855	6050
DNAJC5	ENSG00000101152	DNAJC5	80331	DNAJC5	-0.3294375	12854	6051
OR6C68	ENSG00000205327	OR6C68	403284	OR6C68	-0.329425	12853	6052
NFATC2	ENSG00000101096	NFATC2	4773	NFATC2	-0.3293	12852	6053
SLC2A4RG	ENSG00000125520	SLC2A4RG	56731	SLC2A4RG	-0.3292	12851	6054
MBD2	ENSG00000134046	MBD2	8932	MBD2	-0.32898	12850	6055
PRR30	ENSG00000186143	PRR30	339779	PRR30	-0.3288645	12849	6056
ZNF215	ENSG00000149054	ZNF215	7762	ZNF215	-0.32878	12848	6057
EMILIN1	ENSG00000138080	EMILIN1	11117	EMILIN1	-0.328585	12847	6058
TRPV5	ENSG00000127412	TRPV5	56302	TRPV5	-0.328515	12846	6059
ATP2C1	ENSG00000017260	ATP2C1	27032	ATP2C1	-0.328505	12845	6060
TSPAN33	ENSG00000158457	TSPAN33	340348	TSPAN33	-0.328445	12844	6061
SRPK3	ENSG00000184343	SRPK3	26576	SRPK3	-0.328355	12843	6062
WAC	ENSG00000095787	WAC	51322	WAC	-0.328345	12842	6063
TMEM196	ENSG00000173452	TMEM196	256130	TMEM196	-0.328055	12841	6064
RHOH	ENSG00000168421	RHOH	399	RHOH	-0.327575	12840	6065
MIXL1	ENSG00000185155	MIXL1	83881	MIXL1	-0.327528	12839	6066
MGARP	ENSG00000137463	MGARP	84709	MGARP	-0.32745	12838	6067
DHX30	ENSG00000132153	DHX30	22907	DHX30	-0.327395	12837	6068
ADAMDEC1	ENSG00000134028	ADAMDEC1	27299	ADAMDEC1	-0.327375	12836	6069
FAM185A	ENSG00000222011	FAM185A	222234	FAM185A	-0.3272945	12835	6070
KCNB1	ENSG00000158445	KCNB1	3745	KCNB1	-0.3271725	12834	6071
CDK5R2	ENSG00000171450	CDK5R2	8941	CDK5R2	-0.32713	12833	6072
MMP23B	ENSG00000189409	MMP23B	8510	MMP23B	-0.327061	12832	6073
MAPK15	ENSG00000181085	MAPK15	225689	MAPK15	-0.326995	12831	6074
OSTF1	ENSG00000134996	OSTF1	26578	OSTF1	-0.326838	12830	6075
LRRC23	ENSG00000010626	LRRC23	10233	LRRC23	-0.326795	12829	6076
C4A	ENSG00000244731	C4A	720	C4A	-0.326745	12828	6077
ERI1	ENSG00000104626	ERI1	90459	ERI1	-0.326735	12827	6078
ZNF586	ENSG00000083828	ZNF586	54807	ZNF586	-0.3266115	12826	6079
NUTM2G	ENSG00000188152	NUTM2G	441457	NUTM2G	-0.32658	12825	6080
ITGB5	ENSG00000082781	ITGB5	3693	ITGB5	-0.326465	12824	6081
BMP5	ENSG00000112175	BMP5	653	BMP5	-0.326445	12822	6082
NINJ1	ENSG00000131669	NINJ1	4814	NINJ1	-0.326445	12823	6083
FRG2B	ENSG00000225899	FRG2B	441581	FRG2B	-0.326387	12821	6084
TGIF2LY	ENSG00000176679	TGIF2LY	90655	TGIF2LY	-0.326385	12820	6085
LIN7B	ENSG00000104863	LIN7B	64130	LIN7B	-0.32621	12819	6086
UFM1	ENSG00000120686	UFM1	51569	UFM1	-0.3262	12818	6087
BRI3BP	ENSG00000184992	BRI3BP	140707	BRI3BP	-0.3261	12817	6088
HCN1	ENSG00000164588	HCN1	348980	HCN1	-0.32607	12816	6089
KIAA1429	ENSG00000164944	VIRMA	25962	VIRMA	-0.325895	12815	6090
SLC15A4	ENSG00000139370	SLC15A4	121260	SLC15A4	-0.32584	12814	6091
C17orf58	ENSG00000186665	C17orf58	284018	C17orf58	-0.325794	12813	6092
HABP2	ENSG00000148702	HABP2	3026	HABP2	-0.32565	12812	6093
GPRIN1	ENSG00000169258	GPRIN1	114787	GPRIN1	-0.325645	12811	6094
FTHL17	ENSG00000132446	FTHL17	53940	FTHL17	-0.325595	12810	6095
SLC39A7	ENSG00000112473	SLC39A7	7922	SLC39A7	-0.325565	12809	6096
TACC2	ENSG00000138162	TACC2	10579	TACC2	-0.3254082	12808	6097
SNX25	ENSG00000109762	SNX25	83891	SNX25	-0.325395	12807	6098
CTSV	ENSG00000136943	CTSV	1515	CTSV	-0.325335	12806	6099
UBR4	ENSG00000127481	UBR4	23352	UBR4	-0.325315	12805	6100
SLC8A1	ENSG00000183023	SLC8A1	6546	SLC8A1	-0.32517	12804	6101
PRAMEF20	ENSG00000204478	PRAMEF20	645425	PRAMEF20	-0.32514	12803	6102
CDH13	ENSG00000140945	CDH13	1012	CDH13	-0.324865	12802	6103
NINL	ENSG00000101004	NINL	22981	NINL	-0.32485	12801	6104
PROKR1	ENSG00000169618	PROKR1	10887	PROKR1	-0.32482	12800	6105
SYMPK	ENSG00000125755	SYMPK	8189	SYMPK	-0.324755	12799	6106
CLDN6	ENSG00000184697	CLDN6	9074	CLDN6	-0.324685	12798	6107
DPYSL4	ENSG00000151640	DPYSL4	10570	DPYSL4	-0.32454	12797	6108
GGACT	ENSG00000134864	GGACT	87769	GGACT	-0.32453	12796	6109
OXT	ENSG00000101405	OXT	5020	OXT	-0.32439	12795	6110
TSG101	ENSG00000074319	TSG101	7251	TSG101	-0.324355	12794	6111
ERC1	ENSG00000082805	ERC1	23085	ERC1	-0.3241485	12793	6112
SMIM11	ENSG00000205670	SMIM11	54065	SMIM11	-0.32409	12792	6113
FOXP1	ENSG00000114861	FOXP1	27086	FOXP1	-0.32376	12791	6114
GADD45A	ENSG00000116717	GADD45A	1647	GADD45A	-0.323725	12790	6115
LSM8	ENSG00000128534	LSM8	51691	LSM8	-0.3235565	12789	6116
ZNF135	ENSG00000176293	ZNF135	7694	ZNF135	-0.32328435	12788	6117
MAP7	ENSG00000135525	MAP7	9053	MAP7	-0.32326	12786	6118
TARBP1	ENSG00000059588	TARBP1	6894	TARBP1	-0.32326	12787	6119
MLIP	ENSG00000146147	MLIP	90523	MLIP	-0.32311	12785	6120
TCL1A	ENSG00000100721	TCL1A	8115	TCL1A	-0.322995	12784	6121
FLAD1	ENSG00000160688	FLAD1	80308	FLAD1	-0.32293	12783	6122
CD274	ENSG00000120217	CD274	29126	CD274	-0.322925	12782	6123
ST6GALNAC6	ENSG00000160408	ST6GALNAC6	30815	ST6GALNAC6	-0.322768	12781	6124
GTF2B	ENSG00000137947	GTF2B	2959	GTF2B	-0.322755	12780	6125
RBM10	ENSG00000182872	RBM10	8241	RBM10	-0.322724	12779	6126
TMCC1	ENSG00000172765	TMCC1	23023	TMCC1	-0.32255	12778	6127
ACYP2	ENSG00000170634	ACYP2	98	ACYP2	-0.32249	12777	6128
SMG9	ENSG00000105771	SMG9	56006	SMG9	-0.32247	12776	6129
C15orf41	ENSG00000186073	CDIN1	84529	CDIN1	-0.322243	12775	6130
LOC389895	NA	NA	NA	NA	-0.322195	12774	6131
GRTP1	ENSG00000139835	GRTP1	79774	GRTP1	-0.322106	12773	6132
COLEC11	ENSG00000118004	COLEC11	78989	COLEC11	-0.32208	12772	6133
HTN1	ENSG00000126550	HTN1	3346	HTN1	-0.322065	12771	6134
ITGB4	ENSG00000132470	ITGB4	3691	ITGB4	-0.321905	12770	6135
TM4SF1	ENSG00000169908	TM4SF1	4071	TM4SF1	-0.3218905	12769	6136
FOXJ1	ENSG00000129654	FOXJ1	2302	FOXJ1	-0.32183	12768	6137
UBQLNL	ENSG00000175518	UBQLNL	143630	UBQLNL	-0.32182	12767	6138
ARMC6	ENSG00000105676	ARMC6	93436	ARMC6	-0.321805	12766	6139
NFKBIA	ENSG00000100906	NFKBIA	4792	NFKBIA	-0.321765	12765	6140
IMMT	ENSG00000132305	IMMT	10989	IMMT	-0.321745	12764	6141
LINGO1	ENSG00000169783	LINGO1	84894	LINGO1	-0.32174	12763	6142
KLHL22	ENSG00000099910	KLHL22	84861	KLHL22	-0.3217	12762	6143
PACS2	ENSG00000179364	PACS2	23241	PACS2	-0.321655	12761	6144
IP6K2	ENSG00000068745	IP6K2	51447	IP6K2	-0.321605	12760	6145
CDCA5	ENSG00000146670	CDCA5	113130	CDCA5	-0.321575	12759	6146
ATAD1	ENSG00000138138	ATAD1	84896	ATAD1	-0.321525	12758	6147
C9orf171	ENSG00000188523	CFAP77	389799	CFAP77	-0.32151	12757	6148
PIGZ	ENSG00000119227	PIGZ	80235	PIGZ	-0.321485	12756	6149
CXCL13	ENSG00000156234	CXCL13	10563	CXCL13	-0.321473	12755	6150
ITGBL1	ENSG00000198542	ITGBL1	9358	ITGBL1	-0.32105	12754	6151
TMEM151B	ENSG00000178233	TMEM151B	441151	TMEM151B	-0.320975	12753	6152
DTHD1	ENSG00000197057	DTHD1	401124	DTHD1	-0.320845	12752	6153
NUP155	ENSG00000113569	NUP155	9631	NUP155	-0.32077	12751	6154
TULP3	ENSG00000078246	TULP3	7289	TULP3	-0.32075	12750	6155
PCLO	ENSG00000186472	PCLO	27445	PCLO	-0.32071	12749	6156
ZNF22	ENSG00000165512	ZNF22	7570	ZNF22	-0.3207	12748	6157
CLCNKB	ENSG00000184908	CLCNKB	1188	CLCNKB	-0.32068	12747	6158
SGIP1	ENSG00000118473	SGIP1	84251	SGIP1	-0.32062	12746	6159
MLLT6	ENSG00000275023	MLLT6	4302	MLLT6	-0.32047	12745	6160
PIEZO1	ENSG00000103335	PIEZO1	9780	PIEZO1	-0.320395	12744	6161
C7orf77	ENSG00000275356	LINC03043	154872	LINC03043	-0.320385	12743	6162
ACTR1A	ENSG00000138107	ACTR1A	10121	ACTR1A	-0.32033	12742	6163
WNT10A	ENSG00000135925	WNT10A	80326	WNT10A	-0.320322	12741	6164
TTC36	ENSG00000172425	TTC36	143941	TTC36	-0.320061	12740	6165
RGPD4	ENSG00000196862	RGPD4	285190	RGPD4	-0.319985	12739	6166
AP4M1	ENSG00000221838	AP4M1	9179	AP4M1	-0.319855	12738	6167
APH1B	ENSG00000138613	APH1B	83464	APH1B	-0.31927	12737	6168
AGBL1	ENSG00000273540	AGBL1	123624	AGBL1	-0.31916	12736	6169
SLC5A6	ENSG00000138074	SLC5A6	8884	SLC5A6	-0.3191235	12735	6170
MSH5	ENSG00000204410	MSH5	4439	MSH5	-0.319105	12734	6171
WIPF3	ENSG00000122574	WIPF3	644150	WIPF3	-0.3190425	12733	6172
TRMT11	ENSG00000066651	TRMT11	60487	TRMT11	-0.31888	12732	6173
NTRK1	ENSG00000198400	NTRK1	4914	NTRK1	-0.31869	12731	6174
AGPAT6	ENSG00000158669	GPAT4	137964	GPAT4	-0.318655	12730	6175
AJUBA	ENSG00000129474	AJUBA	84962	AJUBA	-0.31865	12729	6176
CNBP	ENSG00000169714	CNBP	7555	CNBP	-0.31847	12728	6177
NBEA	ENSG00000172915	NBEA	26960	NBEA	-0.318435	12727	6178
BPY2B	ENSG00000183795	BPY2B	442867	BPY2B	-0.31836975	12726	6179
LRFN1	ENSG00000128011	LRFN1	57622	LRFN1	-0.31831	12725	6180
ATN1	ENSG00000111676	ATN1	1822	ATN1	-0.3181105	12724	6181
CRYBB1	ENSG00000100122	CRYBB1	1414	CRYBB1	-0.31791	12723	6182
RBMX2	ENSG00000134597	RBMX2	51634	RBMX2	-0.317855	12722	6183
ING1	ENSG00000153487	ING1	3621	ING1	-0.31771	12721	6184
AGPAT9	ENSG00000153395	LPCAT1	79888	LPCAT1	-0.317525	12720	6185
CYP4V2	ENSG00000145476	CYP4V2	285440	CYP4V2	-0.3175215	12719	6186
POLR1E	ENSG00000137054	POLR1E	64425	POLR1E	-0.3175005	12718	6187
SOD1	ENSG00000142168	SOD1	6647	SOD1	-0.3175	12717	6188
ETF1	ENSG00000120705	ETF1	2107	ETF1	-0.317285	12716	6189
LTBP3	ENSG00000168056	LTBP3	4054	LTBP3	-0.317078	12715	6190
CYP11B2	ENSG00000179142	CYP11B2	1585	CYP11B2	-0.3169805	12714	6191
SLC40A1	ENSG00000138449	SLC40A1	30061	SLC40A1	-0.316965	12713	6192
FAM120A	ENSG00000048828	FAM120A	23196	FAM120A	-0.31689	12712	6193
FRG1	ENSG00000109536	FRG1	2483	FRG1	-0.316825	12711	6194
RPS27	ENSG00000177954	RPS27	6232	RPS27	-0.3166425	12710	6195
HERC1	ENSG00000103657	HERC1	8925	HERC1	-0.316635	12709	6196
ELF4	ENSG00000102034	ELF4	2000	ELF4	-0.31638	12708	6197
FBXO5	ENSG00000112029	FBXO5	26271	FBXO5	-0.31619	12707	6198
DOCK8	ENSG00000107099	DOCK8	81704	DOCK8	-0.31591	12706	6199
FAM9A	ENSG00000183304	FAM9A	171482	FAM9A	-0.315855	12705	6200
PMP2	ENSG00000147588	PMP2	5375	PMP2	-0.31585	12704	6201
SEC14L5	ENSG00000103184	SEC14L5	9717	SEC14L5	-0.31581	12703	6202
ZFP30	ENSG00000120784	ZFP30	22835	ZFP30	-0.3158	12702	6203
RIPK4	ENSG00000183421	RIPK4	54101	RIPK4	-0.31576	12701	6204
PCED1A	ENSG00000132635	PCED1A	64773	PCED1A	-0.315747	12700	6205
ACY3	ENSG00000132744	ACY3	91703	ACY3	-0.315715	12699	6206
UEVLD	ENSG00000151116	UEVLD	55293	UEVLD	-0.31554255	12698	6207
TMEM109	ENSG00000110108	TMEM109	79073	TMEM109	-0.31525	12697	6208
TIMM17B	ENSG00000126768	TIMM17B	10245	TIMM17B	-0.315205	12696	6209
ARMS2	ENSG00000254636	ARMS2	387715	ARMS2	-0.31511	12695	6210
CASS4	ENSG00000087589	CASS4	57091	CASS4	-0.3150675	12694	6211
HRH3	ENSG00000101180	HRH3	11255	HRH3	-0.315025	12693	6212
HSF2	ENSG00000025156	HSF2	3298	HSF2	-0.3149	12691	6213
TMPRSS11F	ENSG00000198092	TMPRSS11F	389208	TMPRSS11F	-0.3149	12692	6214
LRRC20	ENSG00000172731	LRRC20	55222	LRRC20	-0.314865	12690	6215
EXOG	ENSG00000157036	EXOG	9941	EXOG	-0.31478	12689	6216
SNX3	ENSG00000112335	SNX3	8724	SNX3	-0.314625	12688	6217
MUC5B	ENSG00000117983	MUC5B	727897	MUC5B	-0.31455	12687	6218
ARRDC5	ENSG00000205784	ARRDC5	645432	ARRDC5	-0.3143345	12686	6219
CYP4B1	ENSG00000142973	CYP4B1	1580	CYP4B1	-0.3141925	12685	6220
BMP1	ENSG00000168487	BMP1	649	BMP1	-0.31415	12684	6221
RAB11FIP3	ENSG00000090565	RAB11FIP3	9727	RAB11FIP3	-0.31398	12683	6222
ISOC2	ENSG00000063241	ISOC2	79763	ISOC2	-0.31387	12682	6223
CCL28	ENSG00000151882	CCL28	56477	CCL28	-0.3138605	12681	6224
LRCH3	ENSG00000186001	LRCH3	84859	LRCH3	-0.313805	12680	6225
LCE1B	ENSG00000196734	LCE1B	353132	LCE1B	-0.31353	12679	6226
HNRNPK	ENSG00000165119	HNRNPK	3190	HNRNPK	-0.31339	12678	6227
PP2D1	ENSG00000183977	PP2D1	151649	PP2D1	-0.31336	12677	6228
LTBP4	ENSG00000090006	LTBP4	8425	LTBP4	-0.313215	12676	6229
DAB1	ENSG00000173406	DAB1	1600	DAB1	-0.31314	12675	6230
ZC3H6	ENSG00000188177	ZC3H6	376940	ZC3H6	-0.31312	12674	6231
CHUK	ENSG00000213341	CHUK	1147	CHUK	-0.313091	12673	6232
RPL10	ENSG00000147403	RPL10	6134	RPL10	-0.31292	12672	6233
HIGD1C	ENSG00000214511	HIGD1C	613227	HIGD1C	-0.31274	12671	6234
TP53BP2	ENSG00000143514	TP53BP2	7159	TP53BP2	-0.312575	12670	6235
KRT4	ENSG00000170477	KRT4	3851	KRT4	-0.312555	12669	6236
STRN	ENSG00000115808	STRN	6801	STRN	-0.3125535	12668	6237
SOCS3	ENSG00000184557	SOCS3	9021	SOCS3	-0.31251	12667	6238
LIMCH1	ENSG00000064042	LIMCH1	22998	LIMCH1	-0.312245	12666	6239
SLC35B2	ENSG00000157593	SLC35B2	347734	SLC35B2	-0.31206	12665	6240
CDK6	ENSG00000105810	CDK6	1021	CDK6	-0.31202	12664	6241
HAUS3	ENSG00000214367	HAUS3	79441	HAUS3	-0.31191	12663	6242
ASNS	ENSG00000070669	ASNS	440	ASNS	-0.311905	12662	6243
BRINP1	ENSG00000078725	BRINP1	1620	BRINP1	-0.31188	12661	6244
ARMC7	ENSG00000125449	ARMC7	79637	ARMC7	-0.3116065	12660	6245
TRIM11	ENSG00000154370	TRIM11	81559	TRIM11	-0.31156	12659	6246
RNF215	ENSG00000099999	RNF215	200312	RNF215	-0.311465	12658	6247
MEAF6	ENSG00000163875	MEAF6	64769	MEAF6	-0.31145	12657	6248
LIN9	ENSG00000183814	LIN9	286826	LIN9	-0.311435	12656	6249
CEP70	ENSG00000114107	CEP70	80321	CEP70	-0.311425	12655	6250
ZDHHC8	ENSG00000099904	ZDHHC8	29801	ZDHHC8	-0.311297	12654	6251
HHAT	ENSG00000054392	HHAT	55733	HHAT	-0.311292	12653	6252
IGLON5	ENSG00000142549	IGLON5	402665	IGLON5	-0.31128	12652	6253
TUBGCP6	ENSG00000128159	TUBGCP6	85378	TUBGCP6	-0.311275	12651	6254
USP24	ENSG00000162402	USP24	23358	USP24	-0.3111875	12650	6255
CKAP4	ENSG00000136026	CKAP4	10970	CKAP4	-0.310945	12649	6256
ZNRF3	ENSG00000183579	ZNRF3	84133	ZNRF3	-0.310905	12648	6257
CACNG5	ENSG00000075429	CACNG5	27091	CACNG5	-0.310815	12647	6258
ASB14	ENSG00000239388	ASB14	142686	ASB14	-0.31079	12646	6259
DCN	ENSG00000011465	DCN	1634	DCN	-0.310765	12645	6260
HMHB1	ENSG00000158497	HMHB1	57824	HMHB1	-0.31074	12644	6261
NEBL	ENSG00000078114	NEBL	10529	NEBL	-0.3104875	12643	6262
JAM3	ENSG00000166086	JAM3	83700	JAM3	-0.31034	12642	6263
ZNF205	ENSG00000122386	ZNF205	7755	ZNF205	-0.310235	12641	6264
ZNF253	ENSG00000256771	ZNF253	56242	ZNF253	-0.310125	12640	6265
RPL22	ENSG00000116251	RPL22	6146	RPL22	-0.310115	12639	6266
SQSTM1	ENSG00000161011	SQSTM1	8878	SQSTM1	-0.31008	12638	6267
MTHFD1	ENSG00000100714	MTHFD1	4522	MTHFD1	-0.31004	12637	6268
RPS10	ENSG00000124614	RPS10	6204	RPS10	-0.310035	12636	6269
OR4D2	ENSG00000255713	OR4D2	124538	OR4D2	-0.3100075	12635	6270
AQP3	ENSG00000165272	AQP3	360	AQP3	-0.3099475	12634	6271
IGFL1	ENSG00000188293	IGFL1	374918	IGFL1	-0.30988	12633	6272
CRYZ	ENSG00000116791	CRYZ	1429	CRYZ	-0.309855	12632	6273
ACSF3	ENSG00000176715	ACSF3	197322	ACSF3	-0.309815	12631	6274
EPS8	ENSG00000151491	EPS8	2059	EPS8	-0.309805	12630	6275
LMX1B	ENSG00000136944	LMX1B	4010	LMX1B	-0.30977	12629	6276
TMEM38B	ENSG00000095209	TMEM38B	55151	TMEM38B	-0.30962	12628	6277
SYCP1	ENSG00000198765	SYCP1	6847	SYCP1	-0.30907	12627	6278
LCN1	ENSG00000160349	LCN1	3933	LCN1	-0.30904	12626	6279
ABCD2	ENSG00000173208	ABCD2	225	ABCD2	-0.308975	12625	6280
KIF16B	ENSG00000089177	KIF16B	55614	KIF16B	-0.308955	12624	6281
MAP3K15	ENSG00000180815	MAP3K15	389840	MAP3K15	-0.3089455	12623	6282
HSF5	ENSG00000176160	HSF5	124535	HSF5	-0.30889	12622	6283
ARMCX2	ENSG00000184867	ARMCX2	9823	ARMCX2	-0.3087975	12621	6284
STAR	ENSG00000147465	STAR	6770	STAR	-0.308605	12620	6285
SPIN2A	ENSG00000147059	SPIN2A	54466	SPIN2A	-0.3085	12619	6286
DHRS1	ENSG00000157379	DHRS1	115817	DHRS1	-0.308495	12618	6287
MTMR12	ENSG00000150712	MTMR12	54545	MTMR12	-0.30847	12617	6288
ACTR6	ENSG00000075089	ACTR6	64431	ACTR6	-0.30824	12616	6289
PLAA	ENSG00000137055	PLAA	9373	PLAA	-0.30818	12615	6290
HSPA8	ENSG00000109971	HSPA8	3312	HSPA8	-0.308145	12614	6291
RHOG	ENSG00000177105	RHOG	391	RHOG	-0.308005	12613	6292
